Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Zaid Abdul-Aziz,PF,23,MIL,7,82,16.0,0.641,,0.526,,,,6.0,,,,,,0.2,0.0,0.3,0.158,,,,,,1970,True
2,Kareem Abdul-Jabbar*,C,22,MIL,10,435,29.4,0.608,,0.412,,,,15.0,,,,,,2.3,0.2,2.6,0.286,,,,,,1970,True
3,Dick Barnett*,SG,33,NYK,19,714,12.5,0.512,,0.271,,,,11.8,,,,,,1.0,0.7,1.6,0.111,,,,,,1970,True
4,Elgin Baylor*,SF,35,LAL,18,667,17.4,0.507,,0.274,,,,17.5,,,,,,0.9,0.6,1.5,0.107,,,,,,1970,True
5,Butch Beard,PG,22,ATL,9,146,15.3,0.53,,0.4,,,,7.4,,,,,,0.3,0.1,0.4,0.144,,,,,,1970,True
6,Walt Bellamy*,C,30,ATL,9,368,17.1,0.516,,0.365,,,,11.9,,,,,,0.5,0.6,1.1,0.144,,,,,,1970,True
7,Tom Boerwinkle,C,24,CHI,5,177,18.9,0.519,,0.165,,,,12.8,,,,,,0.3,0.2,0.5,0.128,,,,,,1970,True
8,Nate Bowman,C,26,NYK,18,128,8.8,0.418,,0.213,,,,5.9,,,,,,-0.1,0.2,0.1,0.044,,,,,,1970,True
9,Bill Bradley*,SF,26,NYK,19,616,11.1,0.466,,0.185,,,,12.5,,,,,,0.1,0.8,0.9,0.068,,,,,,1970,True
10,Bill Bridges,PF,30,ATL,9,381,12.1,0.427,,0.245,,,,9.1,,,,,,-0.2,0.7,0.5,0.057,,,,,,1970,True
11,Joe Caldwell,SG,28,ATL,9,393,15.5,0.501,,0.303,,,,13.4,,,,,,0.5,0.4,0.9,0.11,,,,,,1970,True
12,Fred Carter,SG,24,BAL,7,253,10.2,0.415,,0.262,,,,14.3,,,,,,-0.3,0.3,0.0,0.008,,,,,,1970,True
13,Wilt Chamberlain*,C,33,LAL,18,851,20.3,0.528,,0.701,,,,13.0,,,,,,1.4,1.0,2.5,0.14,,,,,,1970,True
14,Jerry Chambers,SF,26,PHO,7,73,11.8,0.407,,0.216,,,,14.0,,,,,,-0.1,0.1,0.0,-0.012,,,,,,1970,True
15,Len Chappell,SF,29,MIL,9,133,16.3,0.591,,0.38,,,,5.1,,,,,,0.4,0.0,0.5,0.165,,,,,,1970,True
16,Archie Clark,PG,28,PHI,5,146,13.0,0.488,,0.367,,,,15.2,,,,,,0.1,0.0,0.1,0.024,,,,,,1970,True
17,Mel Counts,C,28,LAL,14,212,11.7,0.453,,0.148,,,,10.2,,,,,,0.0,0.2,0.2,0.039,,,,,,1970,True
18,Freddie Crawford,SG,28,MIL,10,208,13.2,0.446,,0.273,,,,22.7,,,,,,0.0,0.1,0.0,0.011,,,,,,1970,True
19,Billy Cunningham*,SF,26,PHI,5,205,20.9,0.526,,0.293,,,,14.1,,,,,,0.5,-0.1,0.4,0.093,,,,,,1970,True
20,Dick Cunningham,C,23,MIL,8,45,14.7,0.556,,0.111,,,,6.1,,,,,,0.1,0.0,0.1,0.123,,,,,,1970,True
21,Bob Dandridge*,SF,22,MIL,10,399,15.3,0.527,,0.204,,,,18.7,,,,,,0.6,0.2,0.8,0.094,,,,,,1970,True
22,Jim Davis,C,28,ATL,9,117,8.0,0.427,,0.459,,,,6.1,,,,,,-0.1,0.1,0.1,0.027,,,,,,1970,True
23,Dave DeBusschere*,PF,29,NYK,19,701,14.4,0.45,,0.22,,,,8.7,,,,,,-0.2,1.3,1.1,0.075,,,,,,1970,True
24,Johnny Egan,PG,31,LAL,16,162,11.0,0.585,,0.256,,,,17.5,,,,,,0.3,0.1,0.4,0.127,,,,,,1970,True
25,Leroy Ellis,C,29,BAL,3,8,1.8,0.205,,0.5,,,,0.0,,,,,,-0.1,0.0,-0.1,-0.358,,,,,,1970,True
26,Keith Erickson,SF,25,LAL,17,553,11.3,0.502,,0.229,,,,16.9,,,,,,0.4,0.4,0.8,0.071,,,,,,1970,True
27,Jim Fox,C,26,PHO,6,174,11.9,0.421,,0.348,,,,6.3,,,,,,-0.2,0.3,0.1,0.028,,,,,,1970,True
28,Walt Frazier*,PG,24,NYK,19,834,16.5,0.531,,0.36,,,,23.4,,,,,,1.3,1.5,2.8,0.163,,,,,,1970,True
29,Dick Garrett,SG,23,LAL,18,595,10.3,0.542,,0.162,,,,8.8,,,,,,1.0,0.3,1.2,0.101,,,,,,1970,True
30,Gail Goodrich*,PG,26,PHO,7,265,17.1,0.532,,0.297,,,,21.5,,,,,,0.6,0.3,0.9,0.159,,,,,,1970,True
31,Bob Greacen,SF,22,MIL,1,8,10.8,0.225,,0.25,,,,45.7,,,,,,-0.1,0.0,0.0,-0.292,,,,,,1970,True
32,Lamar Green,PF,22,PHO,6,69,6.2,0.298,,0.179,,,,9.5,,,,,,-0.3,0.1,-0.2,-0.113,,,,,,1970,True
33,Hal Greer*,SG,33,PHI,5,178,12.7,0.483,,0.176,,,,18.8,,,,,,0.1,-0.1,0.1,0.016,,,,,,1970,True
34,Gary Gregor,SF,24,ATL,7,67,3.8,0.338,,0.286,,,,3.4,,,,,,-0.2,0.1,-0.1,-0.057,,,,,,1970,True
35,Richie Guerin*,SG,37,ATL,2,56,20.1,0.685,,0.333,,,,9.9,,,,,,0.3,0.1,0.4,0.3,,,,,,1970,True
36,Matt Guokas,SG,25,PHI,2,23,19.8,0.77,,0.125,,,,5.9,,,,,,0.1,0.0,0.1,0.273,,,,,,1970,True
37,Happy Hairston,PF,27,LAL,16,296,12.3,0.478,,0.324,,,,8.9,,,,,,0.1,0.2,0.4,0.058,,,,,,1970,True
38,Shaler Halimon,SG,24,CHI,5,106,9.7,0.353,,0.049,,,,23.1,,,,,,-0.4,0.1,-0.3,-0.116,,,,,,1970,True
39,Art Harris,SG,23,PHO,7,89,6.7,0.35,,0.048,,,,19.0,,,,,,-0.3,0.1,-0.1,-0.079,,,,,,1970,True
40,Clem Haskins,SG,26,CHI,5,154,16.9,0.53,,0.279,,,,22.4,,,,,,0.3,0.1,0.4,0.131,,,,,,1970,True
41,Connie Hawkins*,SF,27,PHO,7,328,19.1,0.497,,0.44,,,,18.1,,,,,,0.4,0.5,0.9,0.137,,,,,,1970,True
42,Walt Hazzard,PG,27,ATL,7,255,19.3,0.521,,0.246,,,,30.2,,,,,,0.5,0.3,0.8,0.159,,,,,,1970,True
43,Brian Heaney,G,23,BAL,6,7,-2.0,0.0,,0.0,,,,17.3,,,,,,-0.1,0.0,0.0,-0.282,,,,,,1970,True
44,Fred Hetzel,SF,27,PHI,5,75,14.6,0.586,,0.44,,,,4.9,,,,,,0.2,0.0,0.2,0.11,,,,,,1970,True
45,Bill Hosket,PF,23,NYK,5,29,9.5,0.468,,0.4,,,,8.6,,,,,,0.0,0.0,0.0,0.074,,,,,,1970,True
46,Lou Hudson*,SF,25,ATL,9,360,13.7,0.471,,0.267,,,,12.4,,,,,,0.1,0.3,0.5,0.064,,,,,,1970,True
47,Darrall Imhoff,C,31,PHI,5,138,9.2,0.44,,0.146,,,,9.6,,,,,,0.0,-0.1,-0.1,-0.035,,,,,,1970,True
48,Luke Jackson,PF,28,PHI,5,73,12.2,0.503,,0.105,,,,4.7,,,,,,0.0,0.0,0.0,0.004,,,,,,1970,True
49,Gus Johnson*,PF,31,BAL,7,298,15.6,0.512,,0.306,,,,4.6,,,,,,0.4,0.4,0.8,0.133,,,,,,1970,True
50,Neil Johnson,PF,26,PHO,2,7,2.8,0.333,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,-0.053,,,,,,1970,True
51,Wali Jones,PG,27,PHI,5,160,15.1,0.555,,0.215,,,,19.3,,,,,,0.4,0.0,0.3,0.097,,,,,,1970,True
52,Bob Kauffman,PF,23,CHI,3,14,18.6,0.463,,1.0,,,,33.1,,,,,,0.0,0.0,0.0,0.092,,,,,,1970,True
53,Kevin Loughery,SG,29,BAL,7,153,7.4,0.388,,0.273,,,,8.0,,,,,,-0.4,0.2,-0.2,-0.063,,,,,,1970,True
54,Bob Love,PF,27,CHI,5,172,10.8,0.472,,0.462,,,,2.8,,,,,,0.0,0.1,0.2,0.045,,,,,,1970,True
55,Mike Lynn,SF,24,LAL,3,6,26.4,0.667,,0.0,,,,28.5,,,,,,0.0,0.0,0.0,0.329,,,,,,1970,True
56,Ed Manning,SF,26,CHI,2,29,15.2,0.506,,0.2,,,,13.6,,,,,,0.0,0.0,0.1,0.093,,,,,,1970,True
57,Jack Marin,SF,25,BAL,7,265,15.0,0.485,,0.298,,,,12.9,,,,,,0.2,0.4,0.6,0.107,,,,,,1970,True
58,Don May,SF,24,NYK,2,7,12.4,0.667,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.257,,,,,,1970,True
59,Willie McCarter,SG,23,LAL,5,14,16.9,0.47,,0.143,,,,30.4,,,,,,0.0,0.0,0.0,0.068,,,,,,1970,True
60,Jon McGlocklin,SG,26,MIL,10,377,9.7,0.473,,0.215,,,,7.1,,,,,,0.1,0.1,0.2,0.026,,,,,,1970,True
61,Stan McKenzie,SF,25,PHO,7,71,1.4,0.321,,0.172,,,,5.5,,,,,,-0.2,0.1,-0.2,-0.123,,,,,,1970,True
62,Eddie Miles,SG,29,BAL,5,63,2.2,0.4,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.004,,,,,,1970,True
63,Earl Monroe*,PG,25,BAL,7,299,20.3,0.543,,0.39,,,,16.2,,,,,,0.9,0.4,1.3,0.201,,,,,,1970,True
64,Dave Newmark,C,23,ATL,6,42,20.1,0.489,,0.121,,,,7.9,,,,,,0.1,0.1,0.1,0.122,,,,,,1970,True
65,Bud Ogden,SF,23,PHI,1,12,37.8,0.558,,0.444,,,,87.0,,,,,,0.1,0.0,0.1,0.211,,,,,,1970,True
66,Willis Reed*,C,27,NYK,18,732,20.1,0.507,,0.251,,,,10.0,,,,,,1.1,1.4,2.6,0.168,,,,,,1970,True
67,Mike Riordan,SG,24,NYK,19,296,14.2,0.527,,0.321,,,,12.0,,,,,,0.5,0.4,0.9,0.143,,,,,,1970,True
68,Rick Roberson,C,22,LAL,9,61,8.4,0.491,,0.556,,,,0.0,,,,,,0.0,0.0,0.1,0.06,,,,,,1970,True
69,Flynn Robinson,PG,28,MIL,10,300,11.5,0.424,,0.388,,,,20.7,,,,,,-0.3,0.1,-0.2,-0.025,,,,,,1970,True
70,Guy Rodgers*,PG,34,MIL,7,68,12.3,0.441,,0.857,,,,34.8,,,,,,0.0,0.0,0.0,0.024,,,,,,1970,True
71,Cazzie Russell,SF,25,NYK,19,306,16.1,0.513,,0.115,,,,7.7,,,,,,0.5,0.4,0.9,0.138,,,,,,1970,True
72,Ray Scott,PF,31,BAL,7,90,9.9,0.398,,0.412,,,,6.3,,,,,,-0.1,0.1,0.0,-0.007,,,,,,1970,True
73,Paul Silas,PF,26,PHO,7,286,15.5,0.459,,0.294,,,,14.6,,,,,,0.0,0.5,0.5,0.09,,,,,,1970,True
74,Jerry Sloan*,SF,27,CHI,5,190,10.1,0.435,,0.338,,,,7.4,,,,,,-0.1,0.1,0.0,0.005,,,,,,1970,True
75,Greg Smith,PF,23,MIL,10,329,11.8,0.516,,0.234,,,,8.3,,,,,,0.3,0.1,0.5,0.067,,,,,,1970,True
76,Dave Stallworth,SF,28,NYK,19,275,16.0,0.489,,0.12,,,,10.1,,,,,,0.2,0.5,0.7,0.124,,,,,,1970,True
77,John Tresvant,PF,30,LAL,11,148,15.1,0.532,,0.451,,,,14.2,,,,,,0.3,0.1,0.4,0.123,,,,,,1970,True
78,Al Tucker,PF,26,BAL,4,5,31.8,1.0,,0.0,,,,0.0,,,,,,0.1,0.0,0.1,0.623,,,,,,1970,True
79,Wes Unseld*,C,23,BAL,7,289,17.4,0.466,,0.271,,,,11.4,,,,,,0.0,0.8,0.9,0.144,,,,,,1970,True
80,Dick Van Arsdale,SG,26,PHO,7,255,12.5,0.502,,0.33,,,,16.0,,,,,,0.3,0.2,0.5,0.1,,,,,,1970,True
81,Neal Walk,C,21,PHO,5,63,17.7,0.43,,0.186,,,,5.2,,,,,,-0.1,0.1,0.0,0.036,,,,,,1970,True
82,Chet Walker*,SF,29,CHI,5,178,16.0,0.497,,0.398,,,,8.4,,,,,,0.2,0.1,0.3,0.09,,,,,,1970,True
83,John Warren,SG,22,NYK,10,22,3.4,0.4,,0.0,,,,10.7,,,,,,0.0,0.0,0.0,0.027,,,,,,1970,True
84,Jim Washington,PF,26,PHI,5,167,11.7,0.469,,0.404,,,,6.4,,,,,,0.0,-0.1,0.0,-0.009,,,,,,1970,True
85,Bob Weiss,PG,27,CHI,5,121,13.7,0.457,,0.169,,,,27.3,,,,,,0.0,0.1,0.1,0.037,,,,,,1970,True
86,Walt Wesley,C,25,CHI,4,59,18.3,0.524,,0.387,,,,5.1,,,,,,0.1,0.0,0.2,0.14,,,,,,1970,True
87,Jerry West*,PG,31,LAL,18,830,21.1,0.55,,0.507,,,,26.7,,,,,,2.6,0.6,3.2,0.184,,,,,,1970,True
88,Sam Williams,SG,25,MIL,2,16,11.4,0.508,,0.286,,,,9.0,,,,,,0.0,0.0,0.0,0.079,,,,,,1970,True
89,George Wilson,C,27,PHI,2,23,9.9,0.335,,0.077,,,,5.3,,,,,,-0.1,0.0,-0.1,-0.213,,,,,,1970,True
