Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Michael Adams,PG,27,DEN,3,105,9.5,0.52,0.588,0.235,0.0,6.0,2.8,22.0,1.7,0.0,17.6,16.8,,0.0,0.0,0.0,-0.017,,-1.8,-2.0,-3.8,0.0,1990,True
2,Mark Aguirre,SF,30,DET,20,439,15.1,0.529,0.13,0.283,8.3,15.7,12.0,10.2,1.2,0.5,12.7,23.7,,0.4,0.8,1.2,0.128,,0.4,0.9,1.4,0.4,1990,True
3,Steve Alford,PG,25,DAL,3,42,17.7,0.569,0.333,0.278,2.8,5.0,3.9,31.3,1.2,0.0,12.9,23.9,,0.1,0.0,0.1,0.11,,4.2,-0.5,3.6,0.1,1990,True
4,Greg Anderson,PF,25,MIL,4,101,11.3,0.656,0.0,0.737,7.4,23.1,15.1,0.0,0.5,2.6,13.7,13.1,,0.1,0.0,0.1,0.067,,-2.8,-0.7,-3.5,0.0,1990,True
5,Ron Anderson,SF,31,PHI,10,256,11.6,0.527,0.054,0.323,2.7,15.3,8.7,8.6,0.8,0.0,12.4,21.0,,0.1,0.0,0.1,0.026,,-1.8,-1.1,-3.0,-0.1,1990,True
6,Willie Anderson,SG,23,SAS,10,375,16.2,0.558,0.03,0.214,4.7,10.5,7.7,18.8,1.1,0.7,12.4,22.1,,0.6,0.4,1.0,0.127,,1.6,0.6,2.2,0.4,1990,True
7,B.J. Armstrong,PG,22,CHI,16,217,9.3,0.441,0.065,0.387,1.6,9.6,5.5,19.2,2.4,0.0,14.2,17.2,,-0.1,0.3,0.2,0.045,,-3.2,0.4,-2.8,0.0,1990,True
8,John Bagley,PG,29,BOS,5,70,10.5,0.567,0.067,0.267,5.6,1.6,3.5,29.1,2.7,0.8,34.9,15.5,,0.0,0.0,0.0,-0.014,,-1.5,-1.3,-2.8,0.0,1990,True
9,Thurl Bailey,SF,28,UTA,5,190,17.2,0.533,0.0,0.273,4.5,15.4,9.6,6.0,1.3,2.2,4.8,23.4,,0.3,0.2,0.5,0.114,,1.3,0.9,2.2,0.2,1990,True
10,Charles Barkley*,SF,26,PHI,10,419,25.0,0.589,0.111,0.667,18.0,26.8,22.2,17.7,1.0,1.1,12.5,25.3,,1.3,0.2,1.5,0.176,,7.0,-0.6,6.4,0.9,1990,True
11,Kenny Battle,SG,25,PHO,8,34,-1.1,0.335,0.0,0.077,3.5,12.1,8.1,0.0,0.0,0.0,13.0,19.2,,-0.1,0.0,-0.1,-0.123,,-9.6,-3.7,-13.3,-0.1,1990,True
12,William Bedford,C,26,DET,5,19,-0.4,0.291,0.0,0.333,0.0,12.1,6.1,0.0,0.0,3.6,0.0,15.9,,0.0,0.0,0.0,-0.017,,-9.6,0.3,-9.3,0.0,1990,True
13,Winston Bennett,SF,24,CLE,5,135,12.2,0.504,0.0,0.128,13.6,5.5,9.1,5.6,1.1,0.5,7.5,18.2,,0.1,0.1,0.2,0.061,,-0.7,-1.8,-2.5,0.0,1990,True
14,Larry Bird*,SF,33,BOS,5,207,20.7,0.539,0.192,0.323,4.4,21.7,13.6,28.8,1.2,1.4,13.7,26.7,,0.4,0.0,0.4,0.103,,4.3,-0.5,3.7,0.3,1990,True
15,Uwe Blab,C,27,SAS,2,5,13.0,0.412,0.0,6.0,0.0,41.3,21.4,0.0,0.0,0.0,0.0,28.8,,0.0,0.0,0.0,0.059,,-1.9,-2.9,-4.8,0.0,1990,True
16,Rolando Blackman,SG,30,DAL,3,127,12.4,0.514,0.093,0.185,1.8,5.8,3.9,16.8,2.3,0.9,18.2,24.3,,-0.1,0.1,-0.1,-0.019,,0.1,-0.4,-0.3,0.1,1990,True
17,Anthony Bowie,SG,26,HOU,2,4,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,,0.0,0.0,0.0,-0.254,,-16.6,-3.6,-20.2,0.0,1990,True
18,Frank Brickowski,C,30,SAS,10,161,15.4,0.604,0.0,0.481,11.1,18.0,14.6,8.8,2.3,0.4,18.6,19.8,,0.2,0.3,0.4,0.132,,-1.0,1.5,0.5,0.1,1990,True
19,Scott Brooks,PG,24,PHI,9,99,6.4,0.457,0.368,0.474,2.3,7.7,4.8,22.2,1.6,0.0,23.4,13.4,,-0.1,0.0,0.0,-0.02,,-3.8,-1.6,-5.4,-0.1,1990,True
20,Mike Brown,C,26,UTA,5,67,6.2,0.523,0.0,0.333,8.0,9.1,8.5,6.1,0.8,1.0,22.5,14.3,,0.0,0.0,0.0,0.0,,-4.3,-0.6,-4.8,0.0,1990,True
21,Raymond Brown,PF,24,UTA,3,6,-5.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.004,,-10.3,0.7,-9.7,0.0,1990,True
22,Tony Brown,SF,29,MIL,2,13,8.2,0.5,0.333,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,10.5,,0.0,0.0,0.0,0.059,,-1.4,6.2,4.8,0.0,1990,True
23,Mark Bryant,PF,24,POR,13,160,5.9,0.575,0.0,0.242,5.9,14.4,10.0,2.7,0.9,0.8,24.7,12.4,,-0.1,0.2,0.1,0.026,,-4.5,0.3,-4.2,-0.1,1990,True
