Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Dick Barnett*,SG,26,LAL,13,370,17.6,0.565,,0.642,,,,8.5,,,,,,1.2,0.2,1.3,0.175,,,,,,1963,True
2,John Barnhill,SG,24,STL,11,314,7.7,0.444,,0.286,,,,14.6,,,,,,0.0,0.3,0.3,0.045,,,,,,1963,True
3,Elgin Baylor*,SF,28,LAL,13,562,25.1,0.508,,0.348,,,,18.0,,,,,,1.2,0.5,1.7,0.146,,,,,,1963,True
4,Zelmo Beaty*,C,23,STL,11,307,11.4,0.501,,0.371,,,,4.8,,,,,,0.3,0.4,0.7,0.107,,,,,,1963,True
5,Al Bianchi,SG,30,SYR,5,77,7.0,0.458,,0.206,,,,3.6,,,,,,0.0,0.0,0.0,0.005,,,,,,1963,True
6,Bucky Bockhorn,SG,29,CIN,12,407,8.4,0.454,,0.23,,,,12.5,,,,,,0.0,0.1,0.1,0.011,,,,,,1963,True
7,Bob Boozer,PF,25,CIN,12,381,11.5,0.48,,0.457,,,,6.2,,,,,,0.2,0.1,0.3,0.038,,,,,,1963,True
8,Bill Bridges,PF,23,STL,11,204,16.4,0.473,,0.281,,,,6.5,,,,,,0.1,0.4,0.5,0.108,,,,,,1963,True
9,Len Chappell,PF,22,SYR,4,53,9.7,0.374,,0.762,,,,6.7,,,,,,-0.1,0.0,-0.1,-0.092,,,,,,1963,True
10,Larry Costello*,PG,31,SYR,5,134,10.6,0.541,,0.622,,,,21.4,,,,,,0.2,0.0,0.2,0.088,,,,,,1963,True
11,Bob Cousy*,PG,34,BOS,13,393,14.4,0.407,,0.23,,,,38.8,,,,,,-0.5,0.8,0.3,0.04,,,,,,1963,True
12,Dave DeBusschere*,SF,22,DET,4,159,19.2,0.51,,0.746,,,,5.9,,,,,,0.2,0.3,0.5,0.149,,,,,,1963,True
13,Bob Duffy,PG,22,STL,5,24,14.1,0.441,,0.133,,,,19.8,,,,,,0.0,0.0,0.0,0.028,,,,,,1963,True
14,Walter Dukes,C,32,DET,3,8,18.6,1.136,,,,,,31.2,,,,,,0.1,0.0,0.1,0.414,,,,,,1963,True
15,Leroy Ellis,C,22,LAL,13,302,11.9,0.6,,0.623,,,,5.6,,,,,,0.5,0.2,0.8,0.122,,,,,,1963,True
16,Wayne Embry*,C,25,CIN,12,394,15.9,0.499,,0.438,,,,5.7,,,,,,0.4,0.2,0.6,0.07,,,,,,1963,True
17,Mike Farmer,SF,26,STL,11,262,8.7,0.411,,0.23,,,,13.2,,,,,,-0.2,0.4,0.2,0.03,,,,,,1963,True
18,Bob Ferry,C,25,DET,4,143,11.6,0.432,,0.533,,,,11.6,,,,,,-0.1,0.2,0.1,0.039,,,,,,1963,True
19,Dave Gambee,SF,25,SYR,5,75,6.7,0.403,,0.382,,,,0.0,,,,,,-0.1,0.0,-0.1,-0.065,,,,,,1963,True
20,Hal Greer*,SG,26,SYR,5,214,16.8,0.571,,0.402,,,,13.7,,,,,,0.6,0.0,0.6,0.144,,,,,,1963,True
21,Cliff Hagan*,SF,31,STL,11,255,22.4,0.502,,0.296,,,,23.9,,,,,,0.5,0.4,0.9,0.168,,,,,,1963,True
22,John Havlicek*,SF,22,BOS,11,254,13.5,0.475,,0.216,,,,9.3,,,,,,0.1,0.4,0.5,0.097,,,,,,1963,True
23,Tom Hawkins,SF,26,CIN,12,264,15.8,0.564,,0.516,,,,11.9,,,,,,0.6,0.1,0.7,0.13,,,,,,1963,True
24,Tom Heinsohn*,PF,28,BOS,13,413,20.5,0.513,,0.363,,,,5.6,,,,,,0.9,0.7,1.6,0.182,,,,,,1963,True
25,Ron Horn,SF,24,LAL,7,55,4.1,0.423,,0.417,,,,4.6,,,,,,0.0,0.0,0.0,0.005,,,,,,1963,True
26,Bailey Howell*,SF,26,DET,4,163,14.1,0.468,,0.422,,,,10.3,,,,,,0.0,0.2,0.3,0.079,,,,,,1963,True
27,Hot Rod Hundley,PG,28,LAL,7,34,11.1,0.398,,0.3,,,,19.1,,,,,,0.0,0.0,0.0,-0.006,,,,,,1963,True
28,Darrall Imhoff,C,24,DET,1,2,9.7,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.084,,,,,,1963,True
29,K.C. Jones*,PG,30,BOS,13,255,6.3,0.382,,0.469,,,,16.7,,,,,,-0.3,0.4,0.1,0.028,,,,,,1963,True
30,Sam Jones*,SG,29,BOS,13,450,19.6,0.543,,0.335,,,,10.5,,,,,,1.3,0.7,1.9,0.206,,,,,,1963,True
31,Willie Jones,PG,26,DET,4,67,9.9,0.444,,0.286,,,,14.0,,,,,,0.0,0.1,0.0,0.033,,,,,,1963,True
32,Phil Jordon,C,29,STL,7,82,7.5,0.408,,0.167,,,,11.0,,,,,,-0.1,0.1,0.0,0.02,,,,,,1963,True
