Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Kareem Abdul-Jabbar*,C,35,LAL,15,588,22.8,0.608,0.003,0.369,4.8,16.5,10.8,10.9,1.4,5.1,13.0,26.6,,1.4,0.7,2.1,0.172,,4.0,1.6,5.6,1.1,1983,True
2,Alvan Adams,C,28,PHO,3,84,15.3,0.499,0.0,0.219,3.5,19.4,11.0,22.5,1.1,3.3,12.5,18.8,,0.1,0.1,0.2,0.092,,-1.1,1.7,0.6,0.1,1983,True
3,Danny Ainge,SG,23,BOS,7,201,8.5,0.429,0.069,0.153,1.1,6.4,3.7,18.6,1.2,0.3,7.2,17.3,,0.0,0.2,0.2,0.047,,-2.1,0.0,-2.1,0.0,1983,True
4,Tiny Archibald*,PG,34,BOS,7,161,12.3,0.415,0.088,0.426,2.0,4.7,3.3,40.6,0.6,0.0,12.0,23.9,,0.0,0.1,0.1,0.035,,1.6,-2.4,-0.9,0.0,1983,True
5,Gene Banks,PF,23,SAS,11,398,14.6,0.529,0.0,0.233,7.2,11.8,9.6,14.9,1.2,0.1,11.3,17.8,,0.6,0.3,0.9,0.107,,1.8,-0.6,1.3,0.3,1983,True
6,Larry Bird*,PF,26,BOS,6,240,20.3,0.478,0.034,0.25,8.9,24.7,16.7,28.2,2.7,0.7,12.9,25.8,,0.2,0.5,0.7,0.134,,5.0,2.4,7.4,0.6,1983,True
7,Otis Birdsong,SG,27,NJN,2,37,14.4,0.385,0.063,0.125,3.0,3.3,3.1,34.1,4.0,0.0,5.6,19.7,,0.0,0.0,0.0,0.046,,-0.2,1.9,1.7,0.0,1983,True
8,Charles Bradley,SG,23,BOS,2,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.019,,-3.2,-2.3,-5.6,0.0,1983,True
9,Junior Bridgeman,SF,29,MIL,9,308,16.5,0.531,0.038,0.231,7.3,9.0,8.1,14.2,1.6,0.4,11.7,22.1,,0.6,0.3,0.9,0.145,,4.0,-0.9,3.2,0.4,1983,True
10,Fred Brown,PG,34,SEA,2,30,7.4,0.304,0.0,0.222,0.0,10.8,4.8,22.0,1.7,0.0,0.0,13.2,,0.0,0.0,0.0,0.005,,-6.1,0.9,-5.2,0.0,1983,True
