Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
48,Tom Henderson,PG,25,WSB,9,322,14.3,0.493,,0.333,2.7,3.8,3.2,27.8,1.6,0.3,,,,0.3,0.1,0.4,0.065,,0.9,-0.9,0.0,0.2,1977,True
49,Phil Hicks,SF,24,CHI,1,4,-3.9,0.0,,0.0,28.1,65.5,45.4,0.0,0.0,0.0,,,,-0.1,0.0,0.0,-0.589,,-15.9,-8.3,-24.1,0.0,1977,True
50,Wilbur Holland,SG,25,CHI,3,84,14.3,0.573,,0.294,6.7,6.2,6.5,6.7,0.6,0.0,,,,0.2,0.0,0.2,0.108,,0.2,-2.0,-1.8,0.0,1977,True
51,Lionel Hollins,PG,23,POR,19,682,13.3,0.456,,0.274,2.1,5.9,4.1,17.4,3.1,0.4,,,,-0.4,1.0,0.6,0.044,,-0.5,-0.7,-1.1,0.2,1977,True
52,Dan Issel*,C,28,DEN,6,222,19.3,0.57,,0.469,8.4,19.6,13.8,12.9,1.0,1.0,,,,0.6,0.2,0.9,0.185,,4.6,-0.7,3.9,0.3,1977,True
53,Charles Johnson,PG,27,GSW,10,161,9.5,0.419,,0.108,2.9,6.3,4.5,5.9,2.3,0.3,,,,0.0,0.1,0.1,0.021,,-2.8,-0.1,-2.9,0.0,1977,True
54,John Johnson,SF,29,HOU,12,146,10.4,0.429,,0.246,5.2,16.9,11.0,7.9,1.3,0.0,,,,0.0,0.0,0.0,0.004,,-3.8,-0.6,-4.3,-0.1,1977,True
55,Mickey Johnson,PF,24,CHI,3,124,21.0,0.519,,0.222,12.7,26.4,19.0,12.2,1.9,0.9,,,,0.1,0.2,0.3,0.113,,2.8,-1.1,1.6,0.1,1977,True
56,Bobby Jones*,PF,25,DEN,6,187,16.7,0.504,,0.266,6.1,13.9,9.9,17.3,4.1,4.1,,,,0.1,0.4,0.5,0.135,,2.0,3.9,5.9,0.4,1977,True
57,Caldwell Jones,C,26,PHI,19,513,9.7,0.534,,0.411,7.7,21.9,14.9,4.8,0.8,4.0,,,,0.1,0.7,0.9,0.08,,-1.8,1.6,-0.2,0.2,1977,True
58,Dwight Jones,PF,24,HOU,12,246,11.0,0.506,,0.365,5.7,17.4,11.5,7.3,1.5,0.7,,,,0.2,0.1,0.3,0.06,,-1.7,1.1,-0.6,0.1,1977,True
59,Robin Jones,C,22,POR,19,105,11.5,0.501,,0.281,8.4,14.8,11.7,11.1,1.7,2.1,,,,0.0,0.2,0.1,0.067,,-1.7,0.2,-1.6,0.0,1977,True
60,George Karl*,PG,25,SAS,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.002,,-4.9,-1.5,-6.4,0.0,1977,True
61,Goo Kennedy,SF,27,HOU,6,35,11.5,0.551,,0.2,12.4,25.7,19.0,0.0,0.0,0.0,,,,0.1,0.0,0.1,0.093,,-1.9,-1.2,-3.1,0.0,1977,True
62,Larry Kenon,PF,24,SAS,2,79,13.7,0.502,,0.061,3.6,18.0,10.0,11.7,2.8,0.7,,,,0.0,0.1,0.1,0.086,,-0.4,1.5,1.1,0.1,1977,True
63,Tom Kropp,SG,23,CHI,1,2,-13.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,-0.643,,-30.0,-1.8,-31.8,0.0,1977,True
64,Kevin Kunnert,C,25,HOU,12,328,13.1,0.499,,0.221,15.9,20.2,18.0,5.4,0.3,1.3,,,,0.4,0.1,0.5,0.074,,-1.0,-1.0,-1.9,0.0,1977,True
65,Mitch Kupchak,C,22,WSB,9,252,19.6,0.63,,0.656,12.0,16.1,14.1,6.2,0.4,0.6,,,,0.9,0.2,1.0,0.197,,2.9,-1.0,1.9,0.2,1977,True
66,C.J. Kupec,SF,24,LAL,11,57,13.5,0.498,,0.389,5.5,23.3,14.5,9.9,2.4,0.0,,,,0.0,0.1,0.1,0.071,,-1.3,0.1,-1.2,0.0,1977,True
67,Bo Lamar,PG,25,LAL,10,109,6.9,0.363,,0.244,0.0,8.4,4.3,17.4,1.3,0.0,,,,-0.2,0.0,-0.2,-0.079,,-5.8,-2.4,-8.3,-0.2,1977,True
68,John Lambert,PF,24,CLE,3,19,8.6,0.5,,0.0,9.0,5.7,7.5,0.0,4.8,0.0,,,,0.0,0.0,0.0,0.107,,-3.0,1.6,-1.4,0.0,1977,True
69,Bob Lanier*,C,28,DET,3,118,28.8,0.674,,0.352,11.0,27.0,19.6,8.7,1.2,2.8,,,,0.6,0.1,0.7,0.294,,6.6,1.8,8.5,0.3,1977,True
70,John Lucas,SG,23,HOU,12,430,17.3,0.572,,0.245,1.0,7.6,4.2,25.1,2.6,0.5,,,,1.0,0.1,1.2,0.129,,1.8,1.6,3.5,0.6,1977,True
71,Maurice Lucas,PF,24,POR,19,731,19.0,0.559,,0.32,6.5,20.5,13.7,15.7,1.7,1.8,,,,1.2,1.3,2.6,0.169,,4.0,0.1,4.2,1.1,1977,True
72,Moses Malone*,C,21,HOU,12,518,18.5,0.557,,0.562,17.6,25.8,21.7,1.7,1.2,2.2,,,,1.3,0.4,1.7,0.16,,2.4,-0.6,1.8,0.5,1977,True
73,Jack Marin,SF,32,CHI,3,53,6.7,0.595,,0.077,0.0,2.5,1.1,6.4,0.0,0.0,,,,0.1,0.0,0.1,0.061,,-2.3,-1.9,-4.2,0.0,1977,True
74,Scott May,SF,22,CHI,3,97,12.1,0.491,,0.577,7.0,10.8,8.7,4.9,3.9,1.2,,,,0.0,0.2,0.1,0.057,,-1.3,1.2,-0.1,0.0,1977,True
75,Ted McClain,SG,30,DEN,6,170,11.0,0.444,,0.174,3.0,5.7,4.4,22.6,2.7,0.6,,,,0.0,0.2,0.2,0.065,,0.6,0.8,1.4,0.1,1977,True
76,George McGinnis*,PF,26,PHI,19,603,14.2,0.416,,0.418,10.7,22.7,16.8,16.1,1.7,0.5,,,,-0.6,0.8,0.2,0.015,,-1.6,-1.0,-2.6,-0.1,1977,True
77,Larry McNeill,PF,26,GSW,6,21,23.5,0.68,,0.4,8.8,0.0,4.6,0.0,2.2,0.0,,,,0.1,0.0,0.1,0.241,,6.9,-0.2,6.7,0.0,1977,True
78,John Mengelt,SG,27,CHI,3,67,19.5,0.616,,0.423,0.0,7.8,3.6,22.7,2.8,0.0,,,,0.2,0.1,0.2,0.178,,3.4,1.0,4.4,0.1,1977,True
79,Steve Mix,SF,29,PHI,19,412,14.4,0.588,,0.421,5.5,10.2,7.9,14.4,2.3,0.4,,,,0.8,0.4,1.2,0.138,,1.8,0.7,2.4,0.5,1977,True
80,Eric Money,PG,21,DET,3,103,19.7,0.553,,0.295,1.9,5.9,4.0,29.4,2.7,0.0,,,,0.2,0.0,0.2,0.096,,0.8,0.8,1.6,0.1,1977,True
81,Calvin Murphy*,PG,28,HOU,12,420,17.7,0.513,,0.141,1.8,3.2,2.5,25.4,2.1,0.3,,,,1.0,0.0,1.0,0.113,,1.4,-0.1,1.3,0.4,1977,True
82,Lloyd Neal,PF,26,POR,19,206,13.9,0.517,,0.413,11.2,24.6,18.1,10.7,0.4,2.2,,,,0.1,0.3,0.5,0.105,,0.5,-0.9,-0.4,0.1,1977,True
83,Johnny Neumann,SG,25,LAL,6,68,7.8,0.39,,0.138,0.0,3.0,1.5,19.3,2.0,1.5,,,,-0.1,0.0,-0.1,-0.076,,-5.8,-1.0,-6.9,-0.1,1977,True
84,Mike Newlin,SG,28,HOU,12,316,18.8,0.55,,0.196,2.8,9.2,5.9,23.7,2.2,0.0,,,,0.8,0.1,0.9,0.138,,1.9,1.0,3.0,0.4,1977,True
85,Mark Olberding,PF,20,SAS,2,42,8.4,0.558,,0.667,4.5,14.1,8.7,6.5,0.0,1.2,,,,0.0,0.0,0.0,0.046,,-4.2,-0.6,-4.8,0.0,1977,True
86,Tom Owens,C,27,HOU,3,7,3.3,0.0,,0.0,0.0,32.1,15.8,0.0,6.7,0.0,,,,0.0,0.0,0.0,-0.01,,-6.2,2.6,-3.6,0.0,1977,True
87,Robert Parish*,C,23,GSW,10,239,19.3,0.507,,0.241,16.7,25.5,20.9,6.6,1.4,2.5,,,,0.4,0.4,0.7,0.15,,1.2,-0.5,0.7,0.2,1977,True
88,Sonny Parker,SF,21,GSW,10,120,14.9,0.556,,0.111,6.9,16.1,11.3,9.9,1.9,0.9,,,,0.2,0.1,0.4,0.144,,2.3,1.3,3.6,0.2,1977,True
89,Billy Paultz,C,28,SAS,2,74,15.2,0.572,,0.542,1.3,25.6,12.1,9.8,1.2,0.7,,,,0.1,0.1,0.2,0.148,,1.5,0.8,2.2,0.1,1977,True
90,Cliff Pondexter,PF,22,CHI,3,12,9.0,0.532,,2.0,0.0,32.7,15.1,11.3,0.0,0.0,,,,0.0,0.0,0.0,0.025,,-1.0,-0.4,-1.4,0.0,1977,True
91,Howard Porter,PF,28,DET,3,98,19.8,0.615,,0.085,6.1,9.7,8.0,3.5,1.0,1.9,,,,0.3,0.0,0.3,0.144,,3.2,0.0,3.2,0.1,1977,True
92,Kevin Porter,PG,26,DET,3,61,12.4,0.445,,0.643,1.6,7.1,4.6,35.1,0.8,0.0,,,,0.0,0.0,-0.1,-0.048,,-3.7,-2.0,-5.7,-0.1,1977,True
93,Jim Price,PG,27,DEN,6,158,10.7,0.38,,0.151,3.9,12.4,8.0,22.8,3.4,0.3,,,,-0.2,0.2,0.1,0.024,,-1.6,1.4,-0.3,0.1,1977,True
94,Clifford Ray,C,28,GSW,10,304,15.6,0.566,,0.368,16.5,20.4,18.3,6.4,0.6,1.6,,,,0.6,0.3,0.9,0.148,,2.0,-0.8,1.3,0.3,1977,True
95,Mike Riordan,SF,31,WSB,2,8,-1.9,0.0,,0.0,0.0,25.4,13.1,14.6,0.0,0.0,,,,-0.1,0.0,-0.1,-0.313,,-10.1,-1.9,-12.0,0.0,1977,True
96,Marshall Rogers,PG,23,GSW,1,3,10.4,0.347,,1.0,0.0,33.9,16.2,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.082,,-9.6,-6.1,-15.6,0.0,1977,True
97,Curtis Rowe,PF,27,BOS,9,237,12.5,0.532,,0.426,12.4,18.0,15.2,5.8,0.2,0.9,,,,0.3,0.2,0.6,0.114,,0.7,-0.9,-0.2,0.1,1977,True
98,Campy Russell,SF,25,CLE,3,100,15.4,0.437,,0.278,8.5,17.2,12.4,15.5,1.4,0.6,,,,0.0,0.2,0.2,0.094,,2.3,-0.4,1.9,0.1,1977,True
99,Cazzie Russell,SF,32,LAL,11,382,13.2,0.486,,0.318,6.0,7.0,6.5,9.6,1.9,0.1,,,,0.3,0.2,0.5,0.068,,-0.3,-1.6,-1.9,0.0,1977,True
100,Fred Saunders,SF,25,BOS,9,66,5.8,0.407,,0.182,1.5,12.0,6.8,11.2,0.7,0.0,,,,-0.2,0.1,-0.1,-0.073,,-8.3,-1.3,-9.6,-0.1,1977,True
101,Charlie Scott*,SG,28,BOS,9,338,12.6,0.49,,0.406,4.5,6.7,5.6,16.0,1.7,0.3,,,,0.2,0.3,0.5,0.077,,-0.3,0.1,-0.2,0.2,1977,True
102,Phil Sellers,SG,23,DET,1,6,-1.2,0.26,,1.0,16.7,14.4,15.4,0.0,0.0,0.0,,,,-0.1,0.0,-0.1,-0.516,,-20.8,-10.0,-30.8,0.0,1977,True
103,Paul Silas,PF,33,DEN,6,141,11.9,0.471,,0.727,11.7,18.5,15.0,15.8,0.6,1.6,,,,0.0,0.1,0.2,0.057,,-0.6,-0.3,-0.9,0.0,1977,True
104,Ralph Simpson,SG,27,DET,2,17,-10.3,0.0,,0.0,5.9,10.1,8.2,6.7,0.0,0.0,,,,-0.2,0.0,-0.2,-0.536,,-17.0,-8.4,-25.4,0.0,1977,True
105,Bingo Smith,SF,30,CLE,3,57,3.9,0.26,,0.077,4.5,9.4,6.7,10.1,2.4,1.0,,,,-0.3,0.1,-0.2,-0.162,,-5.5,-2.1,-7.6,-0.1,1977,True
106,Elmore Smith,C,27,CLE,3,56,25.6,0.561,,0.242,9.1,34.5,20.4,3.4,4.1,3.1,,,,0.1,0.2,0.3,0.281,,5.7,3.4,9.2,0.2,1977,True
107,Phil Smith,SG,24,GSW,10,371,13.1,0.468,,0.341,2.5,11.0,6.5,15.8,1.8,0.6,,,,0.3,0.3,0.6,0.073,,0.1,0.3,0.4,0.2,1977,True
108,Dick Snyder,SG,32,CLE,3,53,4.8,0.308,,0.185,3.2,6.1,4.5,10.7,0.9,2.2,,,,-0.2,0.1,-0.1,-0.078,,-4.3,-1.6,-5.9,-0.1,1977,True
109,Kevin Stacom,SG,25,BOS,5,25,9.1,0.543,,0.167,0.0,7.9,4.0,21.7,0.0,0.0,,,,0.0,0.0,0.0,0.048,,-1.5,-0.3,-1.8,0.0,1977,True
110,Larry Steele,SG,27,POR,18,261,8.0,0.452,,0.457,5.0,5.9,5.5,8.5,1.5,0.0,,,,-0.1,0.3,0.2,0.034,,-1.7,-1.5,-3.3,-0.1,1977,True
111,Earl Tatum,SG,23,LAL,11,356,14.0,0.519,,0.179,4.7,10.9,7.8,11.5,2.0,1.3,,,,0.3,0.3,0.6,0.086,,0.7,-0.2,0.5,0.2,1977,True
112,Fatty Taylor,PG,30,DEN,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.004,,-2.3,-2.0,-4.4,0.0,1977,True
113,David Thompson*,SG,22,DEN,6,237,17.5,0.513,,0.438,5.7,8.2,6.9,17.5,1.7,0.9,,,,0.4,0.2,0.6,0.12,,3.3,-1.1,2.2,0.2,1977,True
114,Nate Thurmond*,C,35,CLE,1,1,37.5,,,,0.0,100.0,47.5,0.0,0.0,58.1,,,,0.0,0.0,0.0,0.508,,4.9,28.9,33.8,0.0,1977,True
115,Rudy Tomjanovich*,PF,28,HOU,12,457,15.4,0.532,,0.175,5.7,10.1,7.9,7.4,0.7,0.4,,,,1.1,0.0,1.1,0.115,,1.6,-0.9,0.6,0.3,1977,True
116,Monte Towe,PG,23,DEN,1,6,20.8,0.667,,0.0,0.0,0.0,0.0,34.6,0.0,0.0,,,,0.0,0.0,0.0,0.273,,8.1,-0.9,7.3,0.0,1977,True
117,Dave Twardzik,PG,26,POR,14,354,14.3,0.643,,0.634,1.2,5.8,3.6,14.5,2.0,0.3,,,,0.7,0.4,1.1,0.147,,1.3,-0.4,0.9,0.3,1977,True
118,Wes Unseld*,C,30,WSB,9,368,11.9,0.565,,0.222,7.0,22.4,14.9,15.5,1.0,0.8,,,,0.4,0.4,0.8,0.106,,0.8,1.9,2.7,0.4,1977,True
119,Norm Van Lier,PG,29,CHI,3,134,10.1,0.329,,0.632,4.2,9.8,6.8,30.3,3.5,0.4,,,,-0.3,0.2,-0.1,-0.036,,-2.9,1.5,-1.3,0.0,1977,True
120,Foots Walker,PG,25,CLE,3,95,18.2,0.539,,0.405,3.6,9.0,6.0,31.7,1.9,0.6,,,,0.2,0.2,0.3,0.17,,2.9,0.8,3.7,0.1,1977,True
121,Wally Walker,SF,22,POR,10,83,12.6,0.55,,0.194,2.6,6.2,4.5,14.3,1.6,0.0,,,,0.0,0.1,0.1,0.063,,-1.0,-1.3,-2.3,0.0,1977,True
122,Bill Walton*,C,24,POR,19,755,19.7,0.527,,0.189,8.1,31.8,20.3,19.4,1.2,4.7,,,,0.8,1.8,2.5,0.162,,4.0,2.1,6.0,1.5,1977,True
123,Henry Ward,SG,25,SAS,1,1,98.3,0.667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.803,,49.4,6.7,56.0,0.0,1977,True
124,Cornell Warner,PF,28,LAL,5,56,9.1,0.583,,0.0,3.7,12.8,8.3,14.8,0.8,0.0,,,,0.0,0.0,0.1,0.054,,-2.6,0.2,-2.4,0.0,1977,True
125,Marvin Webster,C,24,DEN,6,96,16.0,0.524,,0.231,15.1,29.4,22.1,4.6,0.9,6.3,,,,0.1,0.2,0.3,0.147,,1.8,1.1,2.9,0.1,1977,True
126,Bob Weiss,PG,34,WSB,4,34,6.2,0.551,,0.2,3.2,6.0,4.6,7.7,1.4,0.0,,,,0.0,0.0,0.0,0.056,,-4.1,1.3,-2.8,0.0,1977,True
127,Jo Jo White*,PG,30,BOS,9,395,14.6,0.487,,0.164,2.6,7.3,4.9,21.0,1.6,0.0,,,,0.4,0.4,0.8,0.095,,1.7,-0.3,1.4,0.3,1977,True
128,Rudy White,SG,23,HOU,1,2,39.8,0.333,,0.0,54.4,0.0,27.6,0.0,23.6,0.0,,,,0.0,0.0,0.0,0.264,,7.1,11.0,18.0,0.0,1977,True
129,Sidney Wicks,PF,27,BOS,9,261,16.8,0.58,,0.58,10.1,21.6,15.9,8.8,2.2,0.6,,,,0.5,0.4,0.9,0.165,,1.8,1.2,3.1,0.3,1977,True
130,Jamaal Wilkes*,PF,23,GSW,10,346,14.2,0.466,,0.182,4.8,18.2,11.2,6.4,2.2,0.9,,,,0.3,0.4,0.7,0.099,,0.5,0.5,1.0,0.3,1977,True
131,Gus Williams,PG,23,GSW,10,184,15.8,0.555,,0.3,4.5,3.3,4.0,18.8,2.0,0.3,,,,0.4,0.1,0.5,0.13,,0.7,0.3,1.1,0.1,1977,True
132,Willie Wise,SF,29,DEN,6,106,9.1,0.433,,0.61,5.9,22.5,14.0,4.1,0.0,0.5,,,,-0.1,0.1,0.0,-0.005,,-3.7,-2.9,-6.6,-0.1,1977,True
133,Larry Wright,PG,22,WSB,8,104,17.1,0.549,,0.538,1.0,5.9,3.5,22.9,3.2,0.5,,,,0.1,0.1,0.2,0.101,,-0.7,1.7,1.1,0.1,1977,True
