Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Jim Baechtold,SF,25,BLB,2,86,22.7,0.545,,0.367,,,,34.9,,,,,,0.3,0.0,0.4,0.218,,,,,,1953,True
2,Leo Barnhorst,SF,28,INO,2,79,18.5,0.406,,0.273,,,,17.2,,,,,,0.0,0.2,0.1,0.089,,,,,,1953,True
3,Vince Boryla,SF,25,NYK,11,397,10.3,0.447,,0.293,,,,10.6,,,,,,0.2,0.3,0.5,0.059,,,,,,1953,True
4,Don Boven,SF,27,FTW,8,111,2.0,0.328,,0.571,,,,4.6,,,,,,-0.3,0.0,-0.2,-0.104,,,,,,1953,True
5,Bob Brannum,PF,26,BOS,6,83,17.8,0.557,,0.478,,,,31.1,,,,,,0.3,0.0,0.3,0.169,,,,,,1953,True
6,Carl Braun*,SG,25,NYK,11,374,13.2,0.424,,0.462,,,,18.0,,,,,,0.0,0.3,0.4,0.046,,,,,,1953,True
7,Frankie Brian,SG,29,FTW,8,146,9.7,0.425,,0.595,,,,20.7,,,,,,0.0,0.0,0.1,0.019,,,,,,1953,True
8,Dick Bunt,PG,22,BLB,1,1,0.0,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.007,,,,,,1953,True
9,Al Cervi*,PG,35,SYR,2,28,19.3,0.776,,3.0,,,,10.5,,,,,,0.3,0.0,0.3,0.443,,,,,,1953,True
10,Cal Christensen,SF,25,ROC,2,13,4.3,0.315,,1.333,,,,17.6,,,,,,0.0,0.0,0.0,-0.015,,,,,,1953,True
11,Nat Clifton*,PF,30,NYK,11,405,19.4,0.441,,0.364,,,,21.0,,,,,,0.2,0.6,0.8,0.101,,,,,,1953,True
12,Jack Coleman,PF,28,ROC,3,110,15.4,0.387,,0.417,,,,17.0,,,,,,-0.1,0.3,0.2,0.106,,,,,,1953,True
13,Chuck Cooper*,SF,26,BOS,6,195,14.0,0.501,,0.563,,,,16.5,,,,,,0.3,0.0,0.4,0.093,,,,,,1953,True
14,Bob Cousy*,PG,24,BOS,6,270,22.7,0.503,,0.608,,,,37.8,,,,,,0.9,0.1,0.9,0.166,,,,,,1953,True
15,Bob Davies*,PG,33,ROC,3,91,9.0,0.344,,0.69,,,,41.4,,,,,,-0.2,0.2,0.0,-0.022,,,,,,1953,True
16,Bob Donham,SG,26,BOS,6,138,5.2,0.331,,0.711,,,,20.8,,,,,,-0.3,0.0,-0.3,-0.095,,,,,,1953,True
17,Dike Eddleman,SF,30,FTW,7,63,2.2,0.372,,0.652,,,,10.2,,,,,,-0.1,0.0,-0.1,-0.088,,,,,,1953,True
18,Jake Fendley,PG,23,FTW,1,2,2.5,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.023,,,,,,1953,True
19,Jerry Fleishman,G-F,30,NYK,2,26,24.8,0.573,,4.333,,,,53.0,,,,,,0.1,0.0,0.2,0.297,,,,,,1953,True
20,Larry Foust,C,24,FTW,8,332,25.0,0.507,,0.562,,,,5.9,,,,,,1.0,0.1,1.1,0.158,,,,,,1953,True
21,Bill Gabor,SG,30,SYR,2,28,14.1,0.508,,1.083,,,,26.5,,,,,,0.1,0.0,0.1,0.137,,,,,,1953,True
22,Harry Gallatin*,PF,25,NYK,11,303,23.8,0.518,,0.686,,,,10.6,,,,,,0.8,0.5,1.3,0.199,,,,,,1953,True
23,Joe Graboski,C,23,INO,2,76,23.7,0.539,,0.286,,,,0.0,,,,,,0.3,0.1,0.4,0.247,,,,,,1953,True
24,Alex Hannum*,PF,29,ROC,3,52,0.8,0.407,,0.8,,,,10.7,,,,,,0.0,0.1,0.0,0.039,,,,,,1953,True
25,Bob Harris,SF,25,BOS,6,193,15.4,0.549,,0.686,,,,13.8,,,,,,0.4,0.1,0.5,0.115,,,,,,1953,True
