Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Paul Arizin*,SF,27,PHW,10,409,24.2,0.53,,0.432,,,,13.7,,,,,,1.7,0.5,2.2,0.262,,,,,,1956,True
2,Ernie Barrett,SG,26,BOS,3,43,7.0,0.384,,0.231,,,,14.0,,,,,,0.0,0.1,0.0,0.035,,,,,,1956,True
3,Ernie Beck,SG,24,PHW,10,250,12.6,0.49,,0.431,,,,13.6,,,,,,0.4,0.3,0.7,0.132,,,,,,1956,True
4,Frankie Brian,PG,32,FTW,10,166,13.0,0.447,,0.309,,,,19.6,,,,,,0.1,0.2,0.3,0.094,,,,,,1956,True
5,Jack Coleman,PF,31,STL,8,331,13.3,0.432,,0.313,,,,18.8,,,,,,0.1,0.0,0.1,0.02,,,,,,1956,True
6,Ed Conlin,SF,22,SYR,8,197,12.1,0.413,,0.447,,,,7.7,,,,,,-0.1,0.1,0.0,0.005,,,,,,1956,True
7,Chuck Cooper*,SF,29,FTW,9,59,1.3,0.22,,0.115,,,,5.7,,,,,,-0.4,0.1,-0.3,-0.228,,,,,,1956,True
8,Bob Cousy*,PG,27,BOS,3,124,31.6,0.59,,0.446,,,,39.5,,,,,,0.7,0.3,1.0,0.381,,,,,,1956,True
9,Walt Davis,PF,25,PHW,10,69,10.6,0.467,,0.273,,,,6.9,,,,,,0.1,0.1,0.2,0.126,,,,,,1956,True
10,George Dempsey,PG,26,PHW,10,134,12.3,0.49,,0.667,,,,14.2,,,,,,0.2,0.2,0.3,0.123,,,,,,1956,True
11,Corky Devlin,SG,24,FTW,10,275,10.7,0.433,,0.248,,,,15.8,,,,,,0.1,0.3,0.4,0.066,,,,,,1956,True
12,Dick Farley,SG,23,SYR,8,169,16.8,0.508,,0.431,,,,30.3,,,,,,0.5,0.1,0.5,0.155,,,,,,1956,True
13,Al Ferrari,SF,22,STL,8,264,15.6,0.509,,0.824,,,,17.3,,,,,,0.7,0.0,0.7,0.125,,,,,,1956,True
14,Larry Foust,C,27,FTW,10,289,25.2,0.497,,0.685,,,,9.5,,,,,,0.8,0.6,1.5,0.243,,,,,,1956,True
15,Dick Garmaker,SG,23,MNL,3,42,27.7,0.566,,0.895,,,8.7,41.0,,,,,,0.2,0.1,0.3,0.333,,,,,,1956,True
16,Jack George,PG,27,PHW,10,405,12.5,0.472,,0.5,,,,19.5,,,,,,0.5,0.5,1.0,0.115,,,,,,1956,True
17,Tom Gola*,SG,23,PHW,10,360,16.2,0.461,,0.561,,,,24.2,,,,,,0.4,0.6,1.0,0.139,,,,,,1956,True
18,Joe Graboski,PF,26,PHW,10,313,12.9,0.39,,0.227,,,,14.3,,,,,,-0.4,0.5,0.1,0.022,,,,,,1956,True
19,Alex Hannum*,PF,32,STL,8,159,5.9,0.375,,0.53,,,,12.2,,,,,,-0.3,0.0,-0.2,-0.071,,,,,,1956,True
20,Bob Harrison,PG,28,STL,8,256,7.8,0.396,,0.253,,,,21.0,,,,,,-0.1,0.0,-0.1,-0.016,,,,,,1956,True
21,Dick Hemric,PF,22,BOS,3,54,7.4,0.306,,0.667,,,,2.8,,,,,,-0.2,0.1,-0.1,-0.112,,,,,,1956,True
22,Larry Hennessy,SG,26,PHW,3,11,-23.9,0.0,,0.0,,,,23.6,,,,,,-0.2,0.0,-0.2,-0.937,,,,,,1956,True
23,Lew Hitch,PF,26,MNL,3,54,8.9,0.431,,0.769,,,12.6,5.1,,,,,,0.0,0.1,0.1,0.06,,,,,,1956,True
24,Bob Houbregs*,C,23,FTW,10,217,21.7,0.529,,0.564,,,,12.6,,,,,,0.7,0.4,1.1,0.239,,,,,,1956,True
25,Mel Hutchins,PF,27,FTW,10,377,9.0,0.358,,0.366,,,,10.4,,,,,,-0.6,0.6,0.0,0.003,,,,,,1956,True
26,Neil Johnston*,C,26,PHW,10,397,22.0,0.485,,0.544,,,,21.5,,,,,,0.8,0.8,1.6,0.191,,,,,,1956,True
27,Ed Kalafat,SF,23,MNL,3,55,19.9,0.562,,0.905,,,17.3,5.7,,,,,,0.2,0.1,0.3,0.26,,,,,,1956,True
28,Billy Kenville,PG,25,SYR,8,128,9.9,0.435,,0.511,,,,17.6,,,,,,0.1,0.1,0.1,0.042,,,,,,1956,True
29,Red Kerr,C,23,SYR,8,213,15.5,0.486,,0.429,,,,8.2,,,,,,0.3,0.1,0.4,0.101,,,,,,1956,True
30,George King,PG,27,SYR,8,317,15.9,0.449,,0.444,,,,30.3,,,,,,0.3,0.2,0.5,0.073,,,,,,1956,True
31,Earl Lloyd*,SF,27,SYR,8,172,6.5,0.373,,0.173,,,,6.8,,,,,,-0.3,0.1,-0.2,-0.053,,,,,,1956,True
32,Jim Loscutoff,SF,25,BOS,3,89,12.1,0.415,,0.29,,,,7.1,,,,,,0.0,0.1,0.1,0.067,,,,,,1956,True
33,Clyde Lovellette*,C,26,MNL,3,69,26.7,0.537,,0.821,,,16.5,16.4,,,,,,0.3,0.1,0.4,0.299,,,,,,1956,True
34,Ed Macauley*,C,27,BOS,3,73,14.3,0.445,,0.367,,,,11.6,,,,,,0.0,0.1,0.2,0.1,,,,,,1956,True
35,Slater Martin*,PG,30,MNL,3,121,15.7,0.568,,0.649,,,2.6,18.6,,,,,,0.4,0.1,0.5,0.195,,,,,,1956,True
36,Jack McMahon,PG,27,STL,8,162,4.8,0.359,,0.2,,,,17.5,,,,,,-0.2,0.0,-0.2,-0.065,,,,,,1956,True
37,Chuck Mencel,PG,22,MNL,3,52,19.3,0.589,,0.368,,,4.4,25.1,,,,,,0.2,0.0,0.3,0.239,,,,,,1956,True
38,George Mikan*,C,31,MNL,3,60,18.3,0.442,,0.371,,,21.2,14.2,,,,,,0.0,0.1,0.1,0.114,,,,,,1956,True
39,Vern Mikkelsen*,PF,27,MNL,3,90,13.5,0.575,,0.769,,,8.6,3.3,,,,,,0.3,0.1,0.4,0.193,,,,,,1956,True
40,Jackie Moore,SF,23,PHW,8,52,7.3,0.398,,0.3,,,,6.2,,,,,,0.0,0.1,0.0,0.034,,,,,,1956,True
41,Red Morrison,C,23,BOS,3,23,1.9,0.228,,0.571,,,,0.0,,,,,,-0.1,0.0,-0.1,-0.128,,,,,,1956,True
42,Jack Nichols,PF,29,BOS,3,100,17.0,0.432,,0.233,,,,16.8,,,,,,0.0,0.2,0.2,0.118,,,,,,1956,True
43,Chuck Noble,SG,24,FTW,10,261,9.9,0.372,,0.185,,,,27.7,,,,,,-0.3,0.4,0.1,0.025,,,,,,1956,True
44,Togo Palazzi,SF,23,BOS,2,7,-5.4,0.2,,0.0,,,,0.0,,,,,,-0.1,0.0,-0.1,-0.416,,,,,,1956,True
45,Med Park,SF,22,STL,6,88,12.2,0.427,,1.1,,,,22.1,,,,,,0.0,0.0,0.0,0.023,,,,,,1956,True
46,Bob Pettit*,C,23,STL,8,274,21.5,0.482,,0.547,,,,13.9,,,,,,0.6,0.0,0.6,0.108,,,,,,1956,True
47,Andy Phillip*,PG,33,FTW,10,173,11.4,0.382,,0.926,,,,32.3,,,,,,0.0,0.3,0.3,0.084,,,,,,1956,True
48,Arnie Risen*,C,31,BOS,3,88,16.9,0.441,,0.529,,,,3.7,,,,,,0.0,0.2,0.2,0.129,,,,,,1956,True
49,Red Rocha,C,32,SYR,8,189,10.8,0.428,,0.382,,,,12.7,,,,,,0.0,0.1,0.1,0.036,,,,,,1956,True
50,Bob Schafer,SG,22,STL,4,39,-2.7,0.243,,0.3,,,,4.5,,,,,,-0.3,0.0,-0.3,-0.315,,,,,,1956,True
51,Dolph Schayes*,PF,27,SYR,8,310,22.5,0.496,,0.585,,,,15.0,,,,,,0.8,0.2,1.0,0.154,,,,,,1956,True
52,Dick Schnittker,SF,27,MNL,3,87,17.7,0.676,,0.87,,,7.8,8.8,,,,,,0.4,0.1,0.5,0.288,,,,,,1956,True
53,Paul Seymour,SG,28,SYR,7,153,7.5,0.368,,0.364,,,,18.3,,,,,,-0.2,0.1,-0.1,-0.039,,,,,,1956,True
54,Chuck Share,C,28,STL,8,231,18.0,0.547,,0.658,,,,11.5,,,,,,0.7,0.0,0.8,0.158,,,,,,1956,True
55,Bill Sharman*,SG,29,BOS,3,119,14.7,0.486,,0.37,,,,16.6,,,,,,0.2,0.1,0.4,0.142,,,,,,1956,True
56,Whitey Skoog,SG,29,MNL,3,90,12.5,0.405,,0.355,,,9.1,30.3,,,,,,0.0,0.1,0.1,0.057,,,,,,1956,True
57,Odie Spears,SF,31,FTW,10,177,6.1,0.367,,0.371,,,,14.0,,,,,,-0.3,0.2,0.0,-0.004,,,,,,1956,True
58,Jack Stephens,SG,22,STL,7,116,9.9,0.375,,0.61,,,,14.3,,,,,,-0.1,0.0,-0.1,-0.057,,,,,,1956,True
59,Jim Tucker,PF,23,SYR,6,72,11.7,0.426,,0.235,,,,4.9,,,,,,0.0,0.0,0.0,0.027,,,,,,1956,True
60,George Yardley*,SF,27,FTW,10,406,25.4,0.509,,0.536,,,,13.1,,,,,,1.3,0.8,2.1,0.244,,,,,,1956,True
