Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Shareef Abdur-Rahim,PF,29,SAC,6,129,11.3,0.554,0.07,0.349,7.1,22.9,14.2,10.2,0.8,0.0,20.8,22.8,,0.0,0.0,-0.1,-0.03,,-3.5,-1.9,-5.4,-0.1,2006,True
2,Malik Allen,PF,27,CHI,6,116,6.1,0.46,0.0,0.033,5.1,12.9,9.0,10.3,0.9,4.5,24.7,15.9,,-0.2,0.1,-0.1,-0.031,,-4.6,1.9,-2.7,0.0,2006,True
3,Derek Anderson,SG,31,MIA,8,66,8.8,0.51,0.7,0.4,0.0,15.5,8.1,12.0,1.6,0.0,11.3,19.1,,0.0,0.1,0.1,0.105,,-2.4,1.2,-1.2,0.0,2006,True
4,Shandon Anderson,SF,32,MIA,13,90,1.7,0.416,0.231,0.462,4.2,11.4,7.9,6.6,0.0,0.9,27.7,11.4,,-0.1,0.1,0.0,-0.02,,-3.9,-0.6,-4.5,-0.1,2006,True
5,Carmelo Anthony*,SF,21,DEN,5,193,10.7,0.431,0.04,0.525,6.2,14.4,9.7,14.3,1.1,0.4,11.0,31.2,,-0.3,0.3,0.0,-0.009,,-0.1,-1.4,-1.5,0.0,2006,True
6,Gilbert Arenas,PG,24,WAS,6,284,26.4,0.597,0.329,0.5,2.8,11.2,6.9,23.4,2.4,1.0,10.5,31.4,,1.0,0.3,1.3,0.217,,7.4,0.8,8.2,0.7,2006,True
7,Darrell Armstrong,PG,37,DAL,11,47,1.6,0.252,0.467,0.133,2.5,15.9,9.0,6.3,3.4,1.8,5.9,16.7,,-0.1,0.1,-0.1,-0.058,,-8.2,2.0,-6.2,-0.1,2006,True
8,Chucky Atkins,PG,31,MEM,4,103,10.2,0.481,0.297,0.216,0.0,3.6,1.9,25.1,1.1,0.0,9.0,22.4,,0.0,0.0,0.0,-0.015,,-0.4,-0.5,-0.8,0.0,2006,True
9,Leandro Barbosa,SG,23,PHO,20,632,13.6,0.579,0.315,0.265,1.0,5.0,3.0,13.1,1.2,0.5,10.6,20.4,,0.8,0.1,0.9,0.069,,0.1,-0.5,-0.4,0.2,2006,True
10,Brent Barry,SG,34,SAS,13,301,15.6,0.719,0.557,0.344,1.4,11.6,6.8,11.6,1.6,0.8,11.4,12.8,,0.8,0.1,1.0,0.153,,2.5,1.6,4.1,0.5,2006,True
11,Shane Battier,SF,27,MEM,4,129,6.8,0.53,0.35,0.3,7.1,15.4,11.4,2.9,1.8,1.2,26.1,12.3,,-0.1,0.1,-0.1,-0.023,,-2.5,0.6,-1.9,0.0,2006,True
12,Charlie Bell,SG,26,MIL,5,108,10.9,0.499,0.256,0.163,2.2,1.2,1.7,10.3,1.5,1.6,8.0,21.6,,0.1,-0.1,0.0,-0.017,,-0.1,-1.3,-1.4,0.0,2006,True
13,Raja Bell,SG,29,PHO,17,673,12.1,0.634,0.521,0.248,1.4,7.0,4.3,7.9,0.8,0.4,5.2,13.5,,1.4,0.1,1.4,0.103,,0.6,0.0,0.6,0.4,2006,True
14,Mike Bibby,PG,27,SAC,6,255,12.3,0.475,0.283,0.326,2.7,9.4,5.7,20.8,1.9,0.0,14.6,22.7,,0.0,-0.1,-0.1,-0.022,,0.7,-2.2,-1.5,0.0,2006,True
15,Chauncey Billups*,PG,29,DET,18,705,19.1,0.577,0.41,0.507,1.2,9.7,5.3,30.9,1.8,0.2,13.3,22.3,,1.8,0.9,2.7,0.184,,3.6,0.8,4.4,1.1,2006,True
16,Andrew Bogut,PF,21,MIL,5,172,8.3,0.434,0.0,0.174,6.3,16.4,11.2,14.7,0.9,0.0,13.9,15.6,,-0.1,-0.1,-0.2,-0.051,,-2.4,-1.1,-3.5,-0.1,2006,True
17,Bruce Bowen,SF,34,SAS,13,442,7.9,0.646,0.492,0.033,1.9,6.0,4.1,5.4,1.4,1.4,12.7,7.8,,0.4,0.1,0.5,0.059,,-0.4,1.5,1.1,0.3,2006,True
