Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Ray Allen*,SG,25,MIL,18,768,23.7,0.613,0.36,0.26,2.8,7.4,5.2,27.1,1.7,0.9,10.4,24.9,,3.2,0.4,3.6,0.223,,8.2,0.1,8.3,2.0,2001,True
2,Rafer Alston,PG,24,MIL,5,8,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,66.7,17.4,,-0.1,0.0,-0.1,-0.488,,-16.8,-13.2,-30.0,0.0,2001,True
3,John Amaechi,C,30,ORL,4,29,19.4,0.461,0.0,0.5,3.4,7.1,5.3,15.0,5.3,4.8,0.0,14.8,,0.1,0.0,0.1,0.122,,1.8,5.6,7.4,0.1,2001,True
4,Derek Anderson,SG,26,SAS,7,194,4.3,0.384,0.361,0.344,1.7,8.5,5.3,14.3,0.8,0.0,17.6,20.7,,-0.5,0.1,-0.3,-0.083,,-3.9,-1.8,-5.6,-0.2,2001,True
5,Greg Anthony,PG,33,POR,2,17,2.6,0.417,0.5,0.0,0.0,0.0,0.0,0.0,3.1,0.0,14.3,19.2,,0.0,0.0,-0.1,-0.145,,-5.6,0.5,-5.1,0.0,2001,True
6,Darrell Armstrong,PG,32,ORL,4,167,13.0,0.522,0.422,0.289,3.0,10.5,6.7,16.5,2.5,0.8,17.8,16.3,,0.1,0.0,0.1,0.027,,-1.1,-0.7,-1.8,0.0,2001,True
7,Stacey Augmon,SG,32,POR,2,28,14.2,0.46,0.0,0.2,3.9,12.1,7.9,27.3,1.9,0.0,8.4,19.8,,0.0,0.0,0.0,0.035,,-0.2,0.7,0.5,0.0,2001,True
8,William Avery,PG,21,MIN,2,12,28.3,0.583,0.333,0.0,0.0,9.6,4.7,42.7,0.0,6.7,0.0,23.6,,0.1,0.0,0.1,0.263,,14.4,4.4,18.7,0.1,2001,True
9,Jon Barry,SG,31,SAC,7,55,6.5,0.471,0.412,0.0,5.5,0.0,2.8,12.2,0.9,0.0,15.0,15.1,,0.0,0.0,0.0,0.027,,-1.7,-1.0,-2.7,0.0,2001,True
10,Raja Bell,SG,24,PHI,15,124,13.1,0.513,0.296,0.519,3.6,8.4,6.0,9.3,6.7,0.0,13.1,14.1,,0.1,0.2,0.3,0.116,,-3.3,6.7,3.4,0.2,2001,True
11,Jonathan Bender,SF,20,IND,1,4,-14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,,0.0,0.0,0.0,-0.305,,-14.6,-7.6,-22.2,0.0,2001,True
12,David Benoit,SF,32,UTA,4,61,10.8,0.521,0.316,0.368,1.9,12.0,6.8,5.7,0.0,2.9,8.3,18.7,,0.1,0.0,0.1,0.065,,0.7,-1.4,-0.7,0.0,2001,True
13,Travis Best,PG,28,IND,4,163,14.2,0.478,0.077,0.103,4.0,9.0,6.4,39.3,1.4,0.0,12.8,13.4,,0.3,0.1,0.3,0.099,,0.6,0.3,0.9,0.1,2001,True
14,Chauncey Billups*,SG,24,MIN,3,26,-1.2,0.233,0.167,0.167,4.2,17.8,10.8,12.8,0.0,0.0,13.4,13.5,,-0.1,0.0,-0.1,-0.095,,-9.0,-1.9,-10.9,-0.1,2001,True
15,Calvin Booth,C,24,DAL,10,137,12.0,0.464,0.0,0.243,12.4,10.2,11.3,2.6,2.8,3.3,8.9,15.2,,0.1,0.1,0.3,0.09,,-2.7,0.5,-2.2,0.0,2001,True
16,Bruce Bowen,SF,29,MIA,3,58,3.2,0.375,0.5,0.0,2.1,2.1,2.1,6.5,1.8,2.6,11.1,15.0,,-0.1,0.0,-0.1,-0.102,,-4.0,0.0,-3.9,0.0,2001,True
17,Shawn Bradley,C,28,DAL,10,256,15.7,0.564,0.0,0.255,10.0,21.3,15.4,3.5,0.8,8.8,15.0,12.1,,0.3,0.3,0.7,0.125,,-0.3,3.8,3.5,0.4,2001,True
18,Terrell Brandon,PG,30,MIN,4,153,15.3,0.482,0.145,0.048,1.4,11.3,6.2,35.2,1.4,1.1,11.2,22.0,,0.1,0.2,0.2,0.073,,2.3,-0.1,2.2,0.2,2001,True
19,Dee Brown,PG,32,ORL,3,54,14.0,0.692,0.846,0.0,0.0,5.7,2.8,10.9,1.9,0.0,7.1,11.4,,0.1,0.0,0.1,0.094,,2.0,0.8,2.8,0.1,2001,True
20,P.J. Brown,C,31,CHH,10,385,13.0,0.502,0.0,0.433,11.8,18.2,14.8,4.5,1.7,2.9,13.1,11.0,,0.5,0.6,1.1,0.139,,-0.5,1.0,0.5,0.2,2001,True
21,Rick Brunson,PG,28,NYK,2,4,9.1,0.543,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,46.9,,0.0,0.0,0.0,-0.138,,-2.9,-7.3,-10.2,0.0,2001,True
22,Kobe Bryant*,SG,22,LAL,16,694,25.0,0.555,0.095,0.422,4.7,13.3,9.1,25.4,1.9,1.3,10.7,30.3,,2.6,1.2,3.8,0.26,,6.0,0.6,6.5,1.5,2001,True
23,Mark Bryant,PF,35,DAL,4,34,3.0,0.5,0.0,0.0,9.4,10.3,9.8,0.0,1.6,0.0,33.3,4.1,,0.0,0.0,0.0,0.026,,-4.2,1.5,-2.6,0.0,2001,True
24,Greg Buckner,SG,24,DAL,5,75,19.4,0.547,0.13,0.435,11.3,20.1,15.5,7.6,3.6,0.0,6.8,18.2,,0.2,0.1,0.3,0.189,,2.1,2.3,4.4,0.1,2001,True
25,Rodney Buford,SF,23,PHI,15,72,7.4,0.422,0.25,0.083,7.7,11.3,9.5,7.0,3.1,1.1,13.9,18.4,,-0.1,0.1,0.0,0.016,,-4.6,0.5,-4.2,0.0,2001,True
26,Scott Burrell,SF,30,CHH,2,12,30.6,0.644,0.333,0.667,0.0,29.6,14.3,15.4,9.0,0.0,0.0,14.9,,0.0,0.0,0.1,0.358,,5.5,11.3,16.9,0.1,2001,True
27,Jason Caffey,PF,27,MIL,18,297,8.3,0.444,0.0,0.492,11.9,15.0,13.6,7.3,0.5,1.2,16.4,14.3,,0.1,0.2,0.3,0.041,,-3.2,-1.6,-4.8,-0.2,2001,True
28,Marcus Camby,C,26,NYK,4,141,9.1,0.394,0.0,0.5,3.9,23.4,14.4,7.9,0.8,4.5,5.9,11.9,,0.0,0.2,0.2,0.058,,-2.3,2.5,0.3,0.1,2001,True
29,Elden Campbell,PF,32,CHH,10,287,14.2,0.474,0.0,0.462,10.4,21.5,15.7,4.4,0.9,3.1,11.8,23.2,,0.1,0.5,0.6,0.1,,-2.5,-0.8,-3.3,-0.1,2001,True
30,Anthony Carter,PG,25,MIA,3,69,5.0,0.474,0.053,0.0,0.0,10.5,5.3,32.7,1.6,1.1,34.5,20.3,,-0.2,0.0,-0.2,-0.15,,-5.0,-0.9,-5.9,-0.1,2001,True
31,Vince Carter*,SF,24,TOR,12,539,23.0,0.523,0.218,0.264,8.1,9.7,8.9,20.5,2.0,2.8,8.0,29.6,,1.5,0.5,2.0,0.178,,6.8,0.2,7.0,1.2,2001,True
32,Sam Cassell,PG,31,MIL,18,682,15.3,0.49,0.108,0.349,2.0,10.8,6.6,31.2,1.5,0.3,14.0,25.4,,0.8,0.4,1.2,0.087,,0.2,-1.7,-1.5,0.1,2001,True
33,Duane Causwell,C,32,MIA,1,5,-2.0,0.0,0.0,0.0,0.0,72.6,36.6,0.0,0.0,0.0,0.0,9.6,,0.0,0.0,0.0,-0.151,,-8.7,-1.6,-10.3,0.0,2001,True
34,Cedric Ceballos,SF,31,MIA,3,15,7.0,0.317,0.0,0.286,24.6,24.2,24.4,13.8,0.0,0.0,11.3,28.6,,-0.1,0.0,-0.1,-0.167,,-4.2,-4.9,-9.1,0.0,2001,True
35,Chris Childs,PG,33,TOR,12,380,11.7,0.544,0.4,0.256,0.6,12.1,6.1,32.2,1.7,0.6,25.9,16.7,,0.2,0.3,0.5,0.062,,-1.2,0.0,-1.2,0.1,2001,True
36,Doug Christie,SG,30,SAC,8,304,10.6,0.489,0.25,0.426,2.3,9.5,5.9,13.4,3.3,2.0,19.0,13.7,,0.0,0.5,0.5,0.082,,-1.4,3.6,2.2,0.3,2001,True
37,Keon Clark,PF,25,TOR,11,103,11.6,0.451,0.0,0.667,8.0,19.8,13.7,9.3,1.1,2.2,9.3,19.5,,0.1,0.1,0.2,0.073,,-2.4,-1.0,-3.4,0.0,2001,True
38,Derrick Coleman,PF,33,CHH,5,88,9.9,0.356,0.235,0.265,11.3,21.5,16.2,11.3,2.5,1.8,11.6,22.5,,-0.1,0.2,0.0,0.021,,-3.1,-0.5,-3.6,0.0,2001,True
39,Austin Croshere,PF,25,IND,4,129,10.1,0.517,0.286,0.429,4.2,13.1,8.6,8.1,1.7,1.1,17.8,18.3,,0.0,0.1,0.1,0.031,,-2.2,0.5,-1.8,0.0,2001,True
40,John Crotty,PG,31,UTA,4,19,13.1,0.347,0.0,1.0,6.1,12.9,9.4,23.0,2.9,4.7,0.0,10.8,,0.0,0.0,0.0,0.122,,-0.5,4.9,4.4,0.0,2001,True
41,Dell Curry,SG,36,TOR,12,182,13.2,0.563,0.578,0.188,1.3,8.4,4.7,9.4,1.8,0.4,13.7,20.7,,0.2,0.1,0.3,0.071,,1.3,-0.9,0.4,0.1,2001,True
42,Antonio Daniels,PG,25,SAS,13,406,16.4,0.601,0.351,0.267,1.1,5.6,3.4,17.3,0.9,0.2,8.2,18.5,,1.1,0.2,1.3,0.158,,2.5,0.2,2.7,0.5,2001,True
43,Antonio Davis,C,32,TOR,12,485,19.3,0.555,0.0,0.344,10.0,24.2,16.8,8.2,1.1,3.4,10.6,19.2,,1.1,0.6,1.7,0.164,,1.8,0.5,2.3,0.5,2001,True
44,Baron Davis,PG,21,CHH,10,397,21.4,0.603,0.407,0.455,2.5,10.4,6.3,26.2,3.8,1.0,13.0,19.7,,1.2,0.7,1.9,0.226,,3.4,3.8,7.2,0.9,2001,True
45,Dale Davis,C,31,POR,2,20,-2.4,0.174,0.5,1.0,16.5,5.6,11.1,0.0,2.6,0.0,25.8,9.1,,0.0,0.0,0.0,-0.097,,-11.2,-2.7,-13.9,-0.1,2001,True
46,Andrew DeClercq,C,27,ORL,4,54,14.4,0.571,0.0,0.571,13.0,17.2,15.0,2.9,1.9,2.6,10.2,15.9,,0.1,0.0,0.1,0.119,,-4.3,0.2,-4.1,0.0,2001,True
47,Vinny Del Negro,PG,34,PHO,3,26,14.6,0.571,0.0,0.0,0.0,7.9,3.9,34.7,0.0,0.0,0.0,11.4,,0.1,0.0,0.1,0.153,,-0.3,-0.4,-0.7,0.0,2001,True
48,Tony Delk,SG,27,PHO,4,114,11.1,0.491,0.233,0.256,4.3,9.9,7.1,6.4,1.3,0.0,9.5,19.6,,0.0,0.1,0.1,0.046,,-0.4,-0.2,-0.6,0.0,2001,True
49,Vlade Divac*,C,32,SAC,8,225,14.6,0.445,0.038,0.475,9.0,21.6,15.2,14.1,1.8,3.6,15.7,21.2,,0.0,0.4,0.4,0.085,,0.3,2.1,2.4,0.3,2001,True
50,Michael Doleac,C,23,ORL,4,45,7.9,0.375,0.0,0.0,8.9,22.9,15.8,3.4,3.4,0.0,11.1,17.6,,-0.1,0.0,0.0,-0.03,,-7.3,-0.6,-7.9,-0.1,2001,True
51,Chris Dudley,C,35,PHO,3,26,3.0,0.5,0.0,0.0,11.4,15.8,13.5,0.0,1.9,2.6,66.7,9.8,,-0.1,0.0,-0.1,-0.097,,-6.3,-0.1,-6.4,0.0,2001,True
52,Tim Duncan*,PF,24,SAS,13,526,25.4,0.531,0.004,0.484,11.5,26.3,19.2,19.9,1.4,4.5,14.4,31.2,,0.8,1.1,1.9,0.173,,4.0,2.9,6.9,1.2,2001,True
53,Tyus Edney,PG,27,IND,2,10,10.8,0.269,0.143,0.143,0.0,0.0,0.0,62.2,5.5,0.0,0.0,34.7,,0.0,0.0,0.0,-0.159,,0.0,-0.8,-0.8,0.0,2001,True
54,Howard Eisley,SG,28,DAL,9,194,6.5,0.475,0.491,0.075,0.5,6.6,3.4,15.3,1.4,0.4,19.2,16.2,,-0.2,0.0,-0.1,-0.032,,-2.6,-0.4,-3.1,-0.1,2001,True
55,Mario Elie,SG,37,PHO,4,103,12.7,0.521,0.419,0.258,1.9,11.0,6.3,11.9,1.5,0.7,5.5,15.0,,0.1,0.1,0.2,0.106,,-0.6,2.0,1.4,0.1,2001,True
56,Sean Elliott,SF,32,SAS,12,239,7.6,0.51,0.431,0.216,1.4,9.9,5.9,9.5,1.1,1.7,18.9,13.6,,-0.1,0.2,0.2,0.036,,-2.0,1.3,-0.7,0.1,2001,True
57,LaPhonso Ellis,PF,30,MIN,4,77,7.2,0.452,0.043,0.348,9.9,10.5,10.2,0.0,0.7,3.1,15.9,19.3,,-0.1,0.1,0.0,0.005,,-4.0,-1.4,-5.4,-0.1,2001,True
58,Danny Ferry,SF,34,SAS,13,334,8.2,0.551,0.676,0.0,2.7,10.2,6.6,8.3,0.6,0.2,8.1,10.4,,0.3,0.2,0.6,0.085,,-0.1,0.8,0.7,0.2,2001,True
59,Michael Finley,SF,27,DAL,10,434,13.7,0.449,0.235,0.22,3.2,10.7,6.8,20.1,1.5,0.3,9.9,26.0,,0.0,0.1,0.1,0.013,,1.9,-0.6,1.3,0.4,2001,True
60,Derek Fisher,PG,26,LAL,16,576,15.6,0.618,0.428,0.214,1.0,10.3,5.7,12.7,1.9,0.1,6.5,14.3,,1.6,0.9,2.5,0.207,,1.6,1.6,3.2,0.8,2001,True
61,Greg Foster,C,32,LAL,1,3,-1.0,,,,0.0,35.2,18.1,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.103,,-10.4,1.8,-8.6,0.0,2001,True
62,Jeff Foster,C,24,IND,4,52,6.5,0.506,0.0,0.222,6.2,19.5,12.7,6.4,0.0,4.0,28.8,12.4,,-0.1,0.0,0.0,-0.005,,-5.5,1.9,-3.6,0.0,2001,True
63,Rick Fox,SF,31,LAL,16,573,12.2,0.563,0.442,0.233,2.5,12.2,7.5,14.4,2.8,0.9,20.2,13.7,,0.5,1.1,1.6,0.132,,-0.2,1.7,1.5,0.5,2001,True
64,Lawrence Funderburke,PF,30,SAC,3,17,20.6,0.415,0.0,0.125,23.9,12.1,18.1,0.0,5.9,8.0,10.6,23.1,,0.0,0.1,0.1,0.151,,-1.8,1.6,-0.2,0.0,2001,True
65,Kevin Garnett*,PF,24,MIN,4,165,24.9,0.569,0.052,0.621,6.6,26.6,16.3,21.6,1.3,2.9,7.5,22.8,,0.6,0.3,0.9,0.255,,7.2,2.9,10.1,0.5,2001,True
66,Dean Garrett,C,34,MIN,3,41,10.9,0.444,0.0,0.5,5.3,19.7,12.3,0.0,1.3,2.0,0.0,16.9,,0.0,0.1,0.1,0.109,,-1.9,0.1,-1.8,0.0,2001,True
67,Pat Garrity,SF,24,ORL,4,117,11.6,0.628,0.556,0.139,0.9,3.5,2.2,2.6,0.0,0.6,5.0,15.1,,0.3,-0.1,0.1,0.051,,0.9,-2.4,-1.5,0.0,2001,True
68,Matt Geiger,C,31,PHI,12,100,13.2,0.618,0.0,0.138,11.1,9.3,10.2,13.1,1.1,0.0,14.0,16.4,,0.3,0.0,0.3,0.143,,-3.4,1.9,-1.5,0.0,2001,True
69,Devean George,SF,23,LAL,7,27,10.5,0.543,0.167,0.167,12.4,7.8,10.1,6.5,0.0,0.0,18.9,26.0,,0.0,0.0,0.0,0.05,,-3.9,-2.0,-5.9,0.0,2001,True
70,Brian Grant,C,28,MIA,3,84,12.2,0.497,0.0,0.583,8.8,25.9,17.4,2.4,0.0,4.6,16.6,20.8,,-0.1,0.0,0.0,-0.006,,-1.6,-0.9,-2.4,0.0,2001,True
71,Horace Grant,PF,35,LAL,16,423,10.9,0.44,0.0,0.313,10.5,14.0,12.3,6.4,1.8,2.2,12.1,13.0,,0.3,0.8,1.0,0.116,,-0.8,0.3,-0.5,0.2,2001,True
72,A.C. Green,PF,37,MIA,3,21,6.9,0.436,0.0,0.333,5.9,17.3,11.6,16.7,2.6,0.0,22.5,10.2,,0.0,0.0,0.0,0.009,,-4.0,2.7,-1.2,0.0,2001,True
73,Tom Gugliotta,PF,31,PHO,4,86,8.3,0.384,0.0,0.346,4.6,13.1,8.8,5.7,4.7,0.8,14.3,17.2,,-0.2,0.2,0.0,0.005,,-4.8,2.1,-2.7,0.0,2001,True
74,Darvin Ham,SF,27,MIL,14,132,9.1,0.609,0.0,1.333,8.7,7.1,7.8,5.8,1.6,3.7,20.1,10.5,,0.2,0.1,0.3,0.097,,-3.9,1.3,-2.6,0.0,2001,True
75,Tim Hardaway*,PG,34,MIA,2,36,-4.8,0.278,0.333,0.0,3.4,3.4,3.4,44.4,0.0,0.0,47.1,22.8,,-0.3,0.0,-0.3,-0.375,,-7.4,-8.4,-15.8,-0.1,2001,True
76,Ron Harper,PG,37,LAL,6,42,18.7,0.574,0.4,0.3,2.7,17.6,10.3,14.2,5.0,1.7,8.1,13.0,,0.1,0.1,0.2,0.24,,2.0,5.7,7.7,0.1,2001,True
77,Al Harrington,PF,20,IND,3,40,-4.8,0.18,0.154,0.154,8.1,2.8,5.5,11.9,0.0,0.0,6.7,17.3,,-0.2,0.0,-0.2,-0.213,,-8.8,-4.9,-13.7,-0.1,2001,True
78,Othella Harrington,C,27,NYK,5,77,11.3,0.556,0.0,0.357,12.5,12.2,12.4,4.3,2.8,1.8,15.6,12.4,,0.1,0.1,0.2,0.132,,-1.9,1.7,-0.3,0.0,2001,True
