operation_type,team_from,team_to,asset_type,asset_name,pick_year,pick_round,pick_original_team,has_trade_exception,trade_id,date
trade,Washington Capitols,BOS,player,Sonny Hertzberg,,,,False,0,1949-09-28
trade,Washington Capitols,BOS,player,Chick Halbert,,,,False,1,1949-09-28
trade,Washington Capitols,Chicago Stags,player,Kleggie Hermsen,,,,False,2,1949-10-04
trade,Washington Capitols,Chicago Stags,player,Chuck Gilmur,,,,False,3,1949-10-04
trade,Tri-Cities Blackhawks,Fort Wayne Pistons,player,Jack Kerris,,,,False,4,1949-11-09
trade,Tri-Cities Blackhawks,Fort Wayne Pistons,player,John Mahnken,,,,False,5,1949-11-09
trade,St. Louis Bombers,Tri-Cities Blackhawks,player,Mike Todorovich,,,,False,6,1949-11-28
trade,St. Louis Bombers,Tri-Cities Blackhawks,player,Mac Otten,,,,False,7,1949-11-28
trade,Philadelphia Warriors,Baltimore Bullets,player,Ed Sadowski,,,,False,8,1949-12-07
trade,Tri-Cities Blackhawks,Chicago Stags,player,George Nostrand,,,,False,9,1949-12-20
trade,Tri-Cities Blackhawks,Chicago Stags,player,Gene Vance,,,,False,10,1949-12-20
trade,Anderson Packers,Tri-Cities Blackhawks,player,Walt Kirk,,,,False,11,1949-12-30
trade,Anderson Packers,Tri-Cities Blackhawks,player,Red Owens,,,,False,12,1949-12-30
trade,Anderson Packers,Fort Wayne Pistons,player,Ralph Johnson,,,,False,13,1950-01-18
trade,Anderson Packers,Fort Wayne Pistons,player,Howie Schultz,,,,False,14,1950-01-18
trade,Anderson Packers,Fort Wayne Pistons,player,Charlie Black,,,,False,15,1950-01-18
trade,Anderson Packers,Fort Wayne Pistons,player,Richie Niemiera,,,,False,16,1950-01-18
trade,Tri-Cities Blackhawks,BOS,player,John Mahnken,,,,False,17,1950-01-29
trade,Tri-Cities Blackhawks,BOS,player,Gene Englund,,,,False,18,1950-01-29
trade,Tri-Cities Blackhawks,Washington Capitols,player,Don Otten,,,,False,19,1950-02-10
trade,Tri-Cities Blackhawks,Washington Capitols,player,Jack Nichols,,,,False,20,1950-02-10
trade,Chicago Stags,Tri-Cities Blackhawks,player,Frankie Brian,,,,False,21,1950-05-21
trade,Chicago Stags,Tri-Cities Blackhawks,player,Bob Cousy,,,,False,22,1950-05-21
trade,NYK,Rochester Royals,player,Paul Noel,,,,False,23,1950-08-10
trade,NYK,Rochester Royals,player,Ray Ellefson,,,,False,24,1950-08-10
trade,Baltimore Bullets,BOS,player,Dick Mehen,,,,False,25,1950-12-01
trade,Baltimore Bullets,BOS,player,Kenny Sailors,,,,False,26,1950-12-01
trade,Baltimore Bullets,BOS,player,Brady Walker,,,,False,27,1950-12-01
trade,Tri-Cities Blackhawks,Syracuse Nationals,player,Noble Jorgensen,,,,False,28,1950-12-13
trade,Fort Wayne Pistons,BOS,player,Bob Harris,,,,False,29,1950-12-19
trade,Fort Wayne Pistons,BOS,player,Dick Mehen,,,,False,30,1950-12-19
trade,Tri-Cities Blackhawks,BOS,player,Kleggie Hermsen,,,,False,31,1951-02-03
trade,Tri-Cities Blackhawks,BOS,player,Harry Boykoff,,,,False,32,1951-02-03
trade,Fort Wayne Pistons,BOS,player,Bill Sharman,,,,False,33,1951-04-26
trade,Fort Wayne Pistons,BOS,player,Chuck Share,,,,False,34,1951-04-26
trade,Tri-Cities Blackhawks,Fort Wayne Pistons,player,Frankie Brian,,,,False,35,1951-05-31
trade,Tri-Cities Blackhawks,Fort Wayne Pistons,player,Dick Mehen,,,,False,36,1951-05-31
trade,Tri-Cities Blackhawks,Fort Wayne Pistons,player,Howie Schultz,,,,False,37,1951-05-31
trade,Syracuse Nationals,Baltimore Bullets,player,Alex Hannum,,,,False,38,1951-07-14
trade,Syracuse Nationals,Baltimore Bullets,player,Fred Scolari,,,,False,39,1951-07-14
trade,Syracuse Nationals,Baltimore Bullets,player,Red Rocha,,,,False,40,1951-07-14
trade,Fort Wayne Pistons,Milwaukee Hawks,player,Art Burris,,,,False,41,1952-02-11
trade,Indianapolis Olympians,Philadelphia Warriors,player,Don Lofgran,,,,False,42,1952-09-11
trade,Indianapolis Olympians,Philadelphia Warriors,player,Mel Payton,,,,False,43,1952-09-11
trade,Baltimore Bullets,Syracuse Nationals,player,Bill Calhoun,,,,False,44,1952-10-09
trade,Baltimore Bullets,Syracuse Nationals,player,George Ratkovicz,,,,False,45,1952-10-09
trade,Milwaukee Hawks,Philadelphia Warriors,player,Mark Workman,,,,False,46,1952-11-19
trade,Milwaukee Hawks,Philadelphia Warriors,player,Don Sunderlage,,,,False,47,1952-11-19
trade,Milwaukee Hawks,Baltimore Bullets,player,Eddie Miller,,,,False,48,1952-11-24
trade,Milwaukee Hawks,Baltimore Bullets,player,George Ratkovicz,,,,False,49,1952-11-24
trade,NYK,Baltimore Bullets,player,Ray Lumpp,,,,False,50,1952-11-28
trade,Milwaukee Hawks,Baltimore Bullets,player,Don Boven,,,,False,51,1953-01-02
trade,Milwaukee Hawks,Baltimore Bullets,player,Pete Darcey,,,,False,52,1953-01-02
trade,Milwaukee Hawks,Baltimore Bullets,player,George McLeod,,,,False,53,1953-01-02
trade,Milwaukee Hawks,Baltimore Bullets,player,Stan Miasek,,,,False,54,1953-01-02
trade,Milwaukee Hawks,Baltimore Bullets,player,Dave Minor,,,,False,55,1953-01-02
trade,Baltimore Bullets,Fort Wayne Pistons,player,Don Boven,,,,False,56,1953-02-16
trade,Baltimore Bullets,Fort Wayne Pistons,player,Fred Scolari,,,,False,57,1953-02-16
trade,Baltimore Bullets,Fort Wayne Pistons,player,Jack Kerris,,,,False,58,1953-02-16
trade,Baltimore Bullets,Fort Wayne Pistons,player,Ralph O'Brien,,,,False,59,1953-02-16
trade,Baltimore Bullets,NYK,player,Jim Baechtold,,,,False,60,1953-08-24
trade,Baltimore Bullets,NYK,player,Roy Belliveau,,,,False,61,1953-08-24
trade,Baltimore Bullets,NYK,player,Jim Luisi,,,,False,62,1953-08-24
trade,Baltimore Bullets,NYK,player,Max Zaslofsky,,,,False,63,1953-08-24
trade,Baltimore Bullets,BOS,player,Don Barksdale,,,,False,64,1953-08-27
trade,Baltimore Bullets,BOS,player,Jim Doherty,,,,False,65,1953-08-27
trade,Baltimore Bullets,BOS,player,Herm Hedderick,,,,False,66,1953-08-27
trade,Baltimore Bullets,BOS,player,Mo Mahoney,,,,False,67,1953-08-27
trade,Baltimore Bullets,BOS,player,Vernon Stokes,,,,False,68,1953-08-27
trade,Minneapolis Lakers,Baltimore Bullets,player,Jim Fritsche,,,,False,69,1953-11-11
trade,Milwaukee Hawks,Syracuse Nationals,player,Bob Lavoy,,,,False,70,1953-11-23
trade,Milwaukee Hawks,Syracuse Nationals,player,Noble Jorgensen,,,,False,71,1953-11-23
trade,Baltimore Bullets,Milwaukee Hawks,player,Max Zaslofsky,,,,False,72,1953-11-25
trade,Baltimore Bullets,Milwaukee Hawks,player,Bob Houbregs,,,,False,73,1953-11-25
trade,Milwaukee Hawks,BOS,player,Jack Nichols,,,,False,74,1953-11-29
trade,Milwaukee Hawks,BOS,player,John Azary,,,,False,75,1953-11-29
trade,Milwaukee Hawks,BOS,player,Fred Eydt,,,,False,76,1953-11-29
trade,Milwaukee Hawks,BOS,player,Tom Lillis,,,,False,77,1953-11-29
trade,Milwaukee Hawks,BOS,player,J.C. Maze,,,,False,78,1953-11-29
trade,Milwaukee Hawks,BOS,player,Paul Unruh,,,,False,79,1953-11-29
trade,Milwaukee Hawks,Fort Wayne Pistons,player,Max Zaslofsky,,,,False,80,1953-12-21
trade,Milwaukee Hawks,Fort Wayne Pistons,player,Chuck Share,,,,False,81,1953-12-21
trade,Milwaukee Hawks,Minneapolis Lakers,player,Lew Hitch,,,,False,82,1953-12-21
trade,Milwaukee Hawks,Minneapolis Lakers,player,Bobby Watson,,,,False,83,1953-12-21
trade,Baltimore Bullets,Fort Wayne Pistons,player,Leo Barnhorst,,,,False,84,1954-02-12
trade,Baltimore Bullets,NYK,player,Ray Felix,,,,False,85,1954-09-17
trade,Baltimore Bullets,NYK,player,Chuck Grigsby,,,,False,86,1954-09-17
trade,Baltimore Bullets,NYK,player,Alfred McGuire,,,,False,87,1954-09-17
trade,Baltimore Bullets,NYK,player,Connie Simmons,,,,False,88,1954-09-17
trade,Minneapolis Lakers,Milwaukee Hawks,player,Pep Saul,,,,False,89,1954-09-18
trade,Minneapolis Lakers,Milwaukee Hawks,player,Don Sunderlage,,,,False,90,1954-09-18
trade,Fort Wayne Pistons,BOS,player,Fred Scolari,,,,False,91,1954-10-16
trade,Fort Wayne Pistons,BOS,player,Bob Harris,,,,False,92,1954-10-16
trade,Baltimore Bullets,Fort Wayne Pistons,player,Jim Fritsche,,,,False,93,1954-10-26
trade,Baltimore Bullets,Fort Wayne Pistons,player,Ken Murray,,,,False,94,1954-10-26
trade,Fort Wayne Pistons,Rochester Royals,player,Monk Meineke,,,,False,95,1955-09-30
trade,Fort Wayne Pistons,Rochester Royals,player,Odie Spears,,,,False,96,1955-09-30
trade,BOS,St. Louis Hawks,player,Cliff Hagan,,,,False,97,1956-04-30
trade,BOS,St. Louis Hawks,player,Ed Macauley,,,,False,98,1956-04-30
trade,BOS,St. Louis Hawks,player,Bill Russell,,,,False,99,1956-04-30
trade,NYK,Fort Wayne Pistons,player,Gene Shue,,,,False,100,1956-04-30
trade,NYK,Fort Wayne Pistons,player,Ron Sobie,,,,False,101,1956-04-30
trade,NYK,Minneapolis Lakers,player,Walter Dukes,,,,False,102,1956-10-26
trade,NYK,Minneapolis Lakers,player,Burdette Haldorson,,,,False,103,1956-10-26
trade,NYK,Minneapolis Lakers,player,Jerry Bird,,,,False,104,1956-10-26
trade,NYK,Minneapolis Lakers,player,Phil Jordon,,,,False,105,1956-10-26
trade,NYK,Minneapolis Lakers,player,Slater Martin,,,,False,106,1956-10-26
trade,St. Louis Hawks,NYK,player,Willie Naulls,,,,False,107,1956-12-12
trade,St. Louis Hawks,NYK,player,Slater Martin,,,,False,108,1956-12-12
trade,NYK,Fort Wayne Pistons,player,Dick Atha,,,,False,109,1957-04-03
trade,NYK,Fort Wayne Pistons,player,Nat Clifton,,,,False,110,1957-04-03
trade,NYK,Fort Wayne Pistons,player,Harry Gallatin,,,,False,111,1957-04-03
trade,NYK,Fort Wayne Pistons,player,Mel Hutchins,,,,False,112,1957-04-03
trade,NYK,Fort Wayne Pistons,player,Charlie Tyra,,,,False,113,1957-04-03
trade,NYK,Fort Wayne Pistons,player,Dick McGuire,,,,False,114,1957-04-03
trade,NYK,Fort Wayne Pistons,player,Mike Farmer,,,,False,115,1957-04-03
trade,NYK,Fort Wayne Pistons,pick,1958 1st round draft pick,,,,False,116,1957-04-03
trade,Minneapolis Lakers,Rochester Royals,player,Clyde Lovellette,,,,False,117,1957-04-17
trade,Minneapolis Lakers,Rochester Royals,player,Jim Paxson,,,,False,118,1957-04-17
trade,Minneapolis Lakers,Rochester Royals,player,Bob Burrow,,,,False,119,1957-04-17
trade,Minneapolis Lakers,Rochester Royals,player,Ed Fleming,,,,False,120,1957-04-17
trade,Minneapolis Lakers,Rochester Royals,player,Hot Rod Hundley,,,,False,121,1957-04-17
trade,Minneapolis Lakers,Rochester Royals,player,Monk Meineke,,,,False,122,1957-04-17
trade,Minneapolis Lakers,Rochester Royals,player,Art Spoelstra,,,,False,123,1957-04-17
trade,Fort Wayne Pistons,Minneapolis Lakers,player,Corky Devlin,,,,False,124,1957-05-14
trade,Fort Wayne Pistons,Minneapolis Lakers,player,Ed Kalafat,,,,False,125,1957-05-14
trade,Minneapolis Lakers,DET,player,Walter Dukes,,,,False,126,1957-09-12
trade,Minneapolis Lakers,DET,player,Larry Foust,,,,False,127,1957-09-12
trade,Philadelphia Warriors,St. Louis Hawks,player,Walt Davis,,,,False,128,1958-01-19
trade,Philadelphia Warriors,St. Louis Hawks,player,Dave Plunkett,,,,False,129,1958-01-19
trade,Minneapolis Lakers,NYK,player,Art Spoelstra,,,,False,130,1958-02-05
trade,Minneapolis Lakers,NYK,player,Bo Erias,,,,False,131,1958-02-05
trade,St. Louis Hawks,Minneapolis Lakers,player,Frank Selvy,,,,False,132,1958-02-16
trade,St. Louis Hawks,Minneapolis Lakers,player,Dick Boushka,,,,False,133,1958-02-16
trade,St. Louis Hawks,Minneapolis Lakers,player,Terry Rand,,,,False,134,1958-02-16
trade,Syracuse Nationals,DET,player,Dick Farley,,,,False,135,1958-06-10
trade,Syracuse Nationals,DET,player,Earl Lloyd,,,,False,136,1958-06-10
trade,St. Louis Hawks,Cincinnati Royals,player,Gerry Calvert,,,,False,137,1958-08-05
trade,St. Louis Hawks,Cincinnati Royals,player,Wayne Embry,,,,False,138,1958-08-05
trade,St. Louis Hawks,Cincinnati Royals,player,Darrell Floyd,,,,False,139,1958-08-05
trade,St. Louis Hawks,Cincinnati Royals,player,Jim Palmer,,,,False,140,1958-08-05
trade,St. Louis Hawks,Cincinnati Royals,player,Ken Sidle,,,,False,141,1958-08-05
trade,St. Louis Hawks,Cincinnati Royals,player,Clyde Lovellette,,,,False,142,1958-08-05
trade,Cincinnati Royals,Philadelphia Warriors,player,Vern Hatton,,,,False,143,1958-12-16
trade,Cincinnati Royals,Philadelphia Warriors,player,Phil Rollins,,,,False,144,1958-12-16
trade,Cincinnati Royals,St. Louis Hawks,player,Si Green,,,,False,145,1959-01-14
trade,Cincinnati Royals,St. Louis Hawks,player,Med Park,,,,False,146,1959-01-14
trade,Cincinnati Royals,St. Louis Hawks,player,Jack Stephens,,,,False,147,1959-01-14
trade,Philadelphia Warriors,NYK,player,Jack George,,,,False,148,1959-01-27
trade,Philadelphia Warriors,NYK,player,Guy Sparrow,,,,False,149,1959-01-27
trade,DET,Syracuse Nationals,player,George Yardley,,,,False,150,1959-02-13
trade,DET,Syracuse Nationals,player,Ed Conlin,,,,False,151,1959-02-13
trade,Cincinnati Royals,DET,player,Archie Dees,,,,False,152,1959-03-31
trade,Cincinnati Royals,DET,player,Tom Robitaille,,,,False,153,1959-03-31
trade,Cincinnati Royals,DET,pick,1959 2nd round draft pick,,,,False,154,1959-03-31
trade,Cincinnati Royals,St. Louis Hawks,player,Johnny McCarthy,,,,False,155,1959-08-22
trade,Cincinnati Royals,St. Louis Hawks,player,Whitey Bell,,,,False,156,1959-08-22
trade,Cincinnati Royals,St. Louis Hawks,player,Tom Hemans,,,,False,157,1959-08-22
trade,Cincinnati Royals,St. Louis Hawks,player,Win Wilfong,,,,False,158,1959-08-22
trade,NYK,Minneapolis Lakers,player,Ray Felix,,,,False,159,1960-01-24
trade,NYK,Minneapolis Lakers,player,Ben Warley,,,,False,160,1960-01-24
trade,NYK,Minneapolis Lakers,pick,1960 4th round draft pick,,,,False,161,1960-01-24
trade,NYK,Minneapolis Lakers,pick,1960 2nd round draft pick,,,,False,162,1960-01-24
trade,Cincinnati Royals,St. Louis Hawks,player,Dave Piontek,,,,False,163,1960-01-31
trade,Cincinnati Royals,St. Louis Hawks,player,Dave Gambee,,,,False,164,1960-01-31
trade,Cincinnati Royals,St. Louis Hawks,player,Hub Reed,,,,False,165,1960-01-31
trade,Minneapolis Lakers,St. Louis Hawks,player,Larry Foust,,,,False,166,1960-02-01
trade,Minneapolis Lakers,St. Louis Hawks,player,Nick Mantis,,,,False,167,1960-02-01
trade,Minneapolis Lakers,St. Louis Hawks,player,Willie Merriweather,,,,False,168,1960-02-01
trade,Minneapolis Lakers,St. Louis Hawks,player,Chuck Share,,,,False,169,1960-02-01
trade,DET,St. Louis Hawks,player,Ed Conlin,,,,False,170,1960-04-16
trade,DET,St. Louis Hawks,player,Bob Ferry,,,,False,171,1960-04-16
trade,Philadelphia Warriors,St. Louis Hawks,player,Ernie Beck,,,,False,172,1960-10-17
trade,Philadelphia Warriors,St. Louis Hawks,player,Woody Sauldsberry,,,,False,173,1960-10-17
trade,Philadelphia Warriors,St. Louis Hawks,player,Ed Conlin,,,,False,174,1960-10-17
trade,St. Louis Hawks,Cincinnati Royals,player,Joe Buckhalter,,,,False,175,1961-06-25
trade,Philadelphia Warriors,St. Louis Hawks,player,Joe Graboski,,,,False,176,1961-08-19
trade,Philadelphia Warriors,St. Louis Hawks,player,Bob McDonald,,,,False,177,1961-08-19
trade,Philadelphia Warriors,St. Louis Hawks,player,Frank Radovich,,,,False,178,1961-08-19
trade,St. Louis Hawks,Chicago Packers,player,Joe Graboski,,,,False,179,1961-11-21
trade,St. Louis Hawks,Chicago Packers,player,Si Green,,,,False,180,1961-11-21
trade,St. Louis Hawks,Chicago Packers,player,Woody Sauldsberry,,,,False,181,1961-11-21
trade,St. Louis Hawks,Chicago Packers,player,Barney Cable,,,,False,182,1961-11-21
trade,St. Louis Hawks,Chicago Packers,player,Archie Dees,,,,False,183,1961-11-21
trade,St. Louis Hawks,Chicago Packers,player,Al Ferrari,,,,False,184,1962-06-14
trade,St. Louis Hawks,Chicago Packers,player,Shellie McMillon,,,,False,185,1962-06-14
trade,St. Louis Hawks,Chicago Packers,player,Bill Bridges,,,,False,186,1962-06-14
trade,St. Louis Hawks,Chicago Packers,player,Ralph Davis,,,,False,187,1962-06-14
trade,St. Louis Hawks,BOS,player,Clyde Lovellette,,,,False,188,1962-10-15
trade,St. Louis Hawks,BOS,player,Ken Saylors,,,,False,189,1962-10-15
trade,St. Louis Hawks,BOS,pick,1963 2nd round draft pick,,,,False,190,1962-10-15
trade,Cincinnati Royals,Chicago Zephyrs,player,Larry Staverman,,,,False,191,1962-07-13
trade,Cincinnati Royals,Chicago Zephyrs,player,Dave Piontek,,,,False,192,1962-07-13
trade,NYK,DET,player,Darrall Imhoff,,,,False,193,1962-08-29
trade,Chicago Zephyrs,NYK,player,Gene Conley,,,,False,194,1962-09-10
trade,Chicago Zephyrs,NYK,player,Phil Jordon,,,,False,195,1962-09-10
trade,Chicago Zephyrs,NYK,player,Cliff Luyk,,,,False,196,1962-09-10
trade,LAL,Cincinnati Royals,player,Tom Hawkins,,,,False,197,1962-09-14
trade,LAL,Cincinnati Royals,player,Jim King,,,,False,198,1962-09-14
trade,LAL,Cincinnati Royals,pick,1963 2nd round draft pick,,,,False,199,1962-09-14
trade,St. Louis Hawks,Chicago Zephyrs,player,Charlie Hardnett,,,,False,200,1962-10-07
trade,St. Louis Hawks,Chicago Zephyrs,player,Phil Jordon,,,,False,201,1962-10-07
trade,St. Louis Hawks,Chicago Zephyrs,player,Nick Mantis,,,,False,202,1962-11-19
trade,San Francisco Warriors,NYK,player,Tom Gola,,,,False,203,1962-12-05
trade,San Francisco Warriors,NYK,player,Willie Naulls,,,,False,204,1962-12-05
trade,San Francisco Warriors,NYK,player,Kenny Sears,,,,False,205,1962-12-05
trade,Chicago Zephyrs,St. Louis Hawks,player,Woody Sauldsberry,,,,False,206,1963-01-30
trade,Chicago Zephyrs,St. Louis Hawks,player,Barney Cable,,,,False,207,1963-01-30
trade,San Francisco Warriors,PHI,player,Hubie White,,,,False,208,1963-08-14
trade,San Francisco Warriors,PHI,player,John Windsor,,,,False,209,1963-08-14
trade,NYK,St. Louis Hawks,player,Richie Guerin,,,,False,210,1963-10-18
trade,NYK,St. Louis Hawks,player,Howard Komives,,,,False,211,1963-10-18
trade,NYK,St. Louis Hawks,pick,1964 2nd round draft pick,,,,False,212,1963-10-18
trade,DET,Baltimore Bullets,player,Kevin Loughery,,,,False,213,1963-10-28
trade,DET,Baltimore Bullets,player,Larry Staverman,,,,False,214,1963-10-28
trade,Baltimore Bullets,NYK,player,Bill McGill,,,,False,215,1963-10-29
trade,Baltimore Bullets,NYK,player,Paul Hogue,,,,False,216,1963-10-29
trade,Baltimore Bullets,NYK,player,Gene Shue,,,,False,217,1963-10-29
trade,Cincinnati Royals,NYK,player,Bob Boozer,,,,False,218,1963-12-16
trade,DET,Cincinnati Royals,player,Larry Staverman,,,,False,219,1963-12-16
trade,DET,NYK,player,Johnny Egan,,,,False,220,1963-12-16
trade,NYK,DET,player,Donnie Butcher,,,,False,221,1963-12-16
trade,NYK,DET,player,Bob Duffy,,,,False,222,1963-12-16
trade,Baltimore Bullets,DET,player,Terry Dischinger,,,,False,223,1964-06-18
trade,Baltimore Bullets,DET,player,Don Kojis,,,,False,224,1964-06-18
trade,Baltimore Bullets,DET,player,Rod Thorn,,,,False,225,1964-06-18
trade,Baltimore Bullets,DET,player,Bob Ferry,,,,False,226,1964-06-18
trade,Baltimore Bullets,DET,player,Bailey Howell,,,,False,227,1964-06-18
trade,Baltimore Bullets,DET,player,Les Hunter,,,,False,228,1964-06-18
trade,Baltimore Bullets,DET,player,Wali Jones,,,,False,229,1964-06-18
trade,Baltimore Bullets,DET,player,Don Ohl,,,,False,230,1964-06-18
trade,NYK,St. Louis Hawks,player,Bill McGill,,,,False,231,1964-10-18
trade,NYK,St. Louis Hawks,player,Hal Blevins,,,,False,232,1964-10-18
trade,NYK,St. Louis Hawks,pick,1965 2nd round draft pick,,,,False,233,1964-10-18
trade,San Francisco Warriors,PHI,player,Wilt Chamberlain,,,,False,234,1965-01-15
trade,San Francisco Warriors,PHI,player,Connie Dierking,,,,False,235,1965-01-15
trade,San Francisco Warriors,PHI,player,Paul Neumann,,,,False,236,1965-01-15
trade,San Francisco Warriors,PHI,player,Lee Shaffer,,,,False,237,1965-01-15
trade,Baltimore Bullets,PHI,player,Wali Jones,,,,False,238,1965-09-22
trade,Baltimore Bullets,PHI,player,Red Kerr,,,,False,239,1965-09-22
trade,Baltimore Bullets,BOS,player,Si Green,,,,False,240,1965-10-10
trade,Baltimore Bullets,BOS,player,John Jones,,,,False,241,1965-10-10
trade,Baltimore Bullets,BOS,pick,1966 5th round draft pick,,,,False,242,1965-10-10
trade,LAL,NYK,player,Dick Barnett,,,,False,243,1965-10-14
trade,LAL,NYK,player,Bob Boozer,,,,False,244,1965-10-14
trade,Cincinnati Royals,San Francisco Warriors,player,Bud Olsen,,,,False,245,1965-10-20
trade,Baltimore Bullets,NYK,player,Walt Bellamy,,,,False,246,1965-11-02
trade,Baltimore Bullets,NYK,player,Jim Barnes,,,,False,247,1965-11-02
trade,Baltimore Bullets,NYK,player,Johnny Egan,,,,False,248,1965-11-02
trade,Baltimore Bullets,NYK,player,Johnny Green,,,,False,249,1965-11-02
trade,St. Louis Hawks,DET,player,John Tresvant,,,,False,250,1965-12-24
trade,St. Louis Hawks,DET,player,Chico Vaughn,,,,False,251,1965-12-24
trade,St. Louis Hawks,DET,player,Rod Thorn,,,,False,252,1965-12-24
trade,DET,St. Louis Hawks,player,Joe Caldwell,,,,False,253,1965-12-28
trade,DET,St. Louis Hawks,player,John Barnhill,,,,False,254,1965-12-28
trade,BOS,Baltimore Bullets,player,Mel Counts,,,,False,255,1966-09-01
trade,BOS,Baltimore Bullets,player,Bailey Howell,,,,False,256,1966-09-01
trade,CHI,San Francisco Warriors,player,Jim King,,,,False,257,1966-09-07
trade,CHI,San Francisco Warriors,player,Jeff Mullins,,,,False,258,1966-09-07
trade,Cincinnati Royals,BOS,player,Wayne Embry,,,,False,259,1966-09-15
trade,Cincinnati Royals,BOS,player,Sam Smith,,,,False,260,1966-09-15
trade,Cincinnati Royals,BOS,pick,1967 3rd round draft pick,,,,False,261,1966-09-15
trade,LAL,Baltimore Bullets,player,Leroy Ellis,,,,False,262,1966-09-22
trade,LAL,Baltimore Bullets,player,Jim Barnes,,,,False,263,1966-09-22
trade,CHI,Cincinnati Royals,player,Len Chappell,,,,False,264,1966-11-25
trade,CHI,Cincinnati Royals,player,George Wilson,,,,False,265,1966-11-25
trade,Baltimore Bullets,LAL,player,Mel Counts,,,,False,266,1967-01-16
trade,DET,Baltimore Bullets,player,Ray Scott,,,,False,267,1967-01-16
trade,LAL,DET,player,Rudy LaRusso,,,,False,268,1967-01-16
trade,LAL,DET,player,Sonny Dove,,,,False,269,1967-01-16
trade,LAL,DET,pick,1967 1st round draft pick,,,,False,270,1967-01-16
trade,DET,CHI,player,Reggie Harding,,,,False,271,1967-10-02
trade,DET,CHI,player,Don Dee,,,,False,272,1967-10-02
trade,DET,CHI,pick,1968 3rd round draft pick,,,,False,273,1967-10-02
trade,Cincinnati Royals,CHI,player,Flynn Robinson,,,,False,274,1967-10-20
trade,Cincinnati Royals,CHI,player,Ron Dunlap,,,,False,275,1967-10-20
trade,Cincinnati Royals,CHI,player,Johnny Baum,,,,False,276,1967-10-20
trade,Cincinnati Royals,CHI,pick,1968 2nd round draft pick,,,,False,277,1967-10-20
trade,Cincinnati Royals,CHI,pick,1969 2nd round draft pick,,,,False,278,1967-10-20
trade,Cincinnati Royals,DET,player,Len Chappell,,,,False,279,1967-11-27
trade,Cincinnati Royals,DET,player,Fred Foster,,,,False,280,1967-11-27
trade,Cincinnati Royals,DET,pick,1968 3rd round draft pick,,,,False,281,1967-11-27
trade,CHI,LAL,player,Erwin Mueller,,,,False,282,1968-01-09
trade,CHI,LAL,player,Jim Barnes,,,,False,283,1968-01-09
trade,CHI,LAL,player,Dave Newmark,,,,False,284,1968-01-09
trade,CHI,LAL,pick,1968 3rd round draft pick,,,,False,285,1968-01-09
trade,San Diego Rockets,PHI,player,Johnny Green,,,,False,286,1968-01-11
trade,San Diego Rockets,PHI,player,Darryl Jones,,,,False,287,1968-01-11
trade,San Diego Rockets,PHI,pick,1968 4th round draft pick,,,,False,288,1968-01-11
trade,St. Louis Hawks,Baltimore Bullets,player,Tom Workman,,,,False,289,1968-01-21
trade,St. Louis Hawks,Baltimore Bullets,player,Jack Thompson,,,,False,290,1968-01-21
trade,St. Louis Hawks,Baltimore Bullets,pick,1968 3rd round draft pick,,,,False,291,1968-01-21
trade,Cincinnati Royals,DET,player,Jim Fox,,,,False,292,1968-02-01
trade,Cincinnati Royals,DET,player,Happy Hairston,,,,False,293,1968-02-01
trade,Cincinnati Royals,DET,player,John Tresvant,,,,False,294,1968-02-01
trade,Cincinnati Royals,DET,player,Tom Van Arsdale,,,,False,295,1968-02-01
trade,PHI,LAL,player,Wilt Chamberlain,,,,False,296,1968-07-09
trade,PHI,LAL,player,Jerry Chambers,,,,False,297,1968-07-09
trade,PHI,LAL,player,Archie Clark,,,,False,298,1968-07-09
trade,PHI,LAL,player,Darrall Imhoff,,,,False,299,1968-07-09
trade,PHO,BOS,player,Em Bryant,,,,False,300,1968-08-27
trade,PHO,BOS,player,Gene Williams,,,,False,301,1968-08-27
trade,PHO,BOS,pick,1969 2nd round draft pick,,,,False,302,1968-08-27
trade,PHO,ATL,player,Dennis Hamilton,,,,False,303,1968-09-11
trade,PHO,ATL,player,Lloyd Kerr,,,,False,304,1968-09-11
trade,PHO,ATL,pick,1969 3rd round draft pick,,,,False,305,1968-09-11
trade,PHO,MIL,player,Dick Cunningham,,,,False,306,1968-09-12
trade,PHO,MIL,player,John Arthurs,,,,False,307,1968-09-12
trade,CHI,LAL,player,Keith Erickson,,,,False,308,1968-09-23
trade,CHI,LAL,player,Erwin Mueller,,,,False,309,1968-09-23
trade,MIL,LAL,player,Johnny Egan,,,,False,310,1968-10-08
trade,Seattle SuperSonics,ATL,player,Walt Hazzard,,,,False,311,1968-10-12
trade,Seattle SuperSonics,ATL,player,Lenny Wilkens,,,,False,312,1968-10-12
trade,Seattle SuperSonics,ATL,player,Richie Guerin,,,,False,313,1968-11-15
trade,MIL,CHI,player,Bob Love,,,,False,314,1968-11-23
trade,MIL,CHI,player,Bob Weiss,,,,False,315,1968-11-23
trade,MIL,CHI,player,Flynn Robinson,,,,False,316,1968-11-23
trade,DET,PHO,player,Jim Fox,,,,False,317,1968-12-17
trade,DET,PHO,player,Lamar Green,,,,False,318,1968-12-17
trade,DET,PHO,pick,1969 3rd round draft pick,,,,False,319,1968-12-17
trade,NYK,DET,player,Walt Bellamy,,,,False,320,1968-12-19
trade,NYK,DET,player,Howard Komives,,,,False,321,1968-12-19
